uuid,baked_img,name,rarity,team,team_short_name,ovr,display_position,age,bat_hand,throw_hand,weight,height,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,new_rank,year
f39dfe556bde4e399ff9df50170b13b6,https://cards.theshow.com/mlb25/f39dfe556bde4e399ff9df50170b13b6-baked.webp,Elehuris Montero,Bronze,Free Agents,FA,65,1B,26,R,R,235 lbs,"6'3""",True,0,0,0,0,0,0,0,10,10,45,57,44,53,55,48,65,35,25,70,0,63,44,35,66,0,43,0,6,65,2025
63cd087ce0ea157aae51bf7f705fda72,https://cards.theshow.com/mlb25/63cd087ce0ea157aae51bf7f705fda72-baked.webp,Eli Morgan,Common,Free Agents,FA,60,RP,28,R,R,190 lbs,"5'10""",False,29,52,49,52,66,66,64,72,98,0,0,0,0,0,0,0,20,8,0,62,57,83,66,43,0,22,0,16,60,2025
bca1603e8795b66bb1393de5da92822e,https://cards.theshow.com/mlb25/bca1603e8795b66bb1393de5da92822e-baked.webp,Eli Villalobos,Common,Free Agents,FA,59,RP,27,R,R,195 lbs,"6'4""",False,26,64,55,64,33,57,78,56,57,6,5,4,3,4,5,6,38,4,0,78,55,55,56,57,0,38,5,4,59,2025
b11d5d8f18d1298d694929dcbfea8bde,https://cards.theshow.com/mlb25/b11d5d8f18d1298d694929dcbfea8bde-baked.webp,Eli White,Bronze,Braves,ATL,70,CF,30,R,R,195 lbs,"6'2""",True,0,0,0,0,0,0,0,10,10,35,47,29,42,44,60,35,40,30,70,0,85,74,75,79,0,93,70,90,70,2025
0d57f9ae71c1dd7372a3a0016d2b3cf6,https://cards.theshow.com/mlb25/0d57f9ae71c1dd7372a3a0016d2b3cf6-baked.webp,Elias Díaz,Bronze,Padres,SD,73,C,34,R,R,223 lbs,"6'1""",True,0,0,0,0,0,0,0,10,10,44,72,41,46,70,57,64,35,25,86,0,54,74,78,72,65,7,2,1,73,2025
c54c06a5015e5b3670281eb32711221b,https://cards.theshow.com/mlb25/c54c06a5015e5b3670281eb32711221b-baked.webp,Elly De La Cruz,Diamond,Reds,CIN,86,SS,23,S,R,200 lbs,"6'5""",True,0,0,0,0,0,0,0,10,10,60,81,60,75,45,72,72,37,28,95,0,90,99,52,82,0,99,99,99,85,2025
1ec2490273538e025febcddb336d38f7,https://cards.theshow.com/mlb25/1ec2490273538e025febcddb336d38f7-baked.webp,Elvin Rodriguez,Common,Brewers,MIL,58,RP,26,R,R,214 lbs,"6'4""",False,74,33,54,54,47,35,69,44,60,4,3,8,4,8,6,4,30,8,0,75,40,60,50,45,0,50,7,6,58,2025
b2e34d0eb157c2b6bfd40d9c1df21c36,https://cards.theshow.com/mlb25/b2e34d0eb157c2b6bfd40d9c1df21c36-baked.webp,Elvis Alvarado,Common,Athletics,OAK,55,RP,26,R,R,183 lbs,"6'4""",False,27,56,56,57,24,53,84,51,58,7,4,6,3,3,4,5,39,3,0,79,55,76,38,46,0,36,6,4,55,2025
44f2378f4b0651daf2cb4fa277e4695e,https://cards.theshow.com/mlb25/44f2378f4b0651daf2cb4fa277e4695e-baked.webp,Elvis Peguero,Common,Brewers,MIL,63,RP,27,R,R,241 lbs,"6'5""",False,25,69,65,52,42,71,99,49,95,16,12,10,5,11,13,12,37,12,0,78,46,66,45,54,0,38,9,4,63,2025
f6a2eb4359b3e0baa88b12ada7e277c7,https://cards.theshow.com/mlb25/f6a2eb4359b3e0baa88b12ada7e277c7-baked.webp,Emerson Hancock,Bronze,Mariners,SEA,68,SP,25,R,R,213 lbs,"6'4""",False,71,28,47,48,75,50,87,60,92,5,5,5,5,5,5,5,25,5,0,75,45,65,55,45,0,45,35,0,68,2025
ac7a21c48f5833b33a5b606b2089e6a9,https://cards.theshow.com/mlb25/ac7a21c48f5833b33a5b606b2089e6a9-baked.webp,Emiliano Teodo,Bronze,Rangers,TEX,66,SP,24,R,R,165 lbs,"6'1""",False,74,49,55,58,44,44,78,52,52,4,2,6,3,5,4,4,29,6,0,77,35,77,46,52,0,34,6,2,66,2025
9cc51c70b7d1ce7a6710af35f27b550f,https://cards.theshow.com/mlb25/9cc51c70b7d1ce7a6710af35f27b550f-baked.webp,Emilio Pagán,Silver,Reds,CIN,77,CP,33,L,R,208 lbs,"6'2""",False,25,90,91,64,73,65,76,62,99,0,0,0,0,0,0,0,63,1,0,73,56,72,52,35,0,25,0,4,82,2025
ea70baf624affef1b67543c7c5949929,https://cards.theshow.com/mlb25/ea70baf624affef1b67543c7c5949929-baked.webp,Emmanuel Clase,Gold,Guardians,CLE,82,CP,26,R,R,206 lbs,"6'2""",False,25,97,96,57,88,87,99,86,90,0,0,0,0,2,0,0,29,8,0,95,45,99,38,35,0,42,0,8,81,2025
d3817710dd621665bf61ff15ec62c45a,https://cards.theshow.com/mlb25/d3817710dd621665bf61ff15ec62c45a-baked.webp,Emmanuel Rivera,Bronze,Orioles,BAL,68,3B,28,R,R,225 lbs,"6'2""",True,0,0,0,0,0,0,0,10,10,60,56,39,43,64,60,50,35,25,82,0,72,67,63,70,0,44,9,6,67,2025
8e848a0d5b05f0470ce11ee0c6d0f334,https://cards.theshow.com/mlb25/8e848a0d5b05f0470ce11ee0c6d0f334-baked.webp,Emmanuel Rodriguez,Bronze,Twins,MIN,69,CF,22,L,L,210 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,48,59,46,56,44,44,49,30,25,70,0,62,68,64,60,0,70,35,30,69,2025
82e8ac94c2cf2a196e5541fe94dd8067,https://cards.theshow.com/mlb25/82e8ac94c2cf2a196e5541fe94dd8067-baked.webp,Emmet Sheehan,Bronze,Free Agents,FA,70,SP,25,R,R,220 lbs,"6'5""",False,68,58,73,58,43,53,80,58,89,7,4,5,3,6,6,7,36,8,0,81,57,55,56,49,0,48,4,3,70,2025
9cad29f7de86f6615877dbf28909a11b,https://cards.theshow.com/mlb25/9cad29f7de86f6615877dbf28909a11b-baked.webp,Endy Rodriguez,Bronze,Pirates,PIT,71,C,24,S,R,210 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,36,61,36,47,55,58,45,35,25,55,0,69,76,77,75,61,58,10,26,71,2025
db3cdb0f881b61594f1ea8e35f109b52,https://cards.theshow.com/mlb25/db3cdb0f881b61594f1ea8e35f109b52-baked.webp,Enmanuel Mejia,Common,Free Agents,FA,55,RP,26,R,R,185 lbs,"5'11""",False,26,56,53,53,38,44,72,51,54,5,4,6,3,5,6,5,39,8,0,84,54,66,59,54,0,38,5,3,55,2025
424973f86408461d655ca98813700720,https://cards.theshow.com/mlb25/424973f86408461d655ca98813700720-baked.webp,Enmanuel Valdez,Common,Free Agents,FA,63,2B,26,L,R,190 lbs,"5'8""",True,0,0,0,0,0,0,0,10,10,37,61,35,61,68,60,61,35,26,65,0,31,37,69,34,0,37,12,22,63,2025
7866c3cf2b1fa64dea90f323b04881c7,https://cards.theshow.com/mlb25/7866c3cf2b1fa64dea90f323b04881c7-baked.webp,Enrique Hernández,Bronze,Dodgers,LAD,73,3B,33,R,R,195 lbs,"5'10""",True,0,0,0,0,0,0,0,10,10,53,50,62,56,66,56,53,41,28,90,0,75,82,54,74,0,50,11,10,78,2025
4cd49fbe2d34eb7969480e22fe93a8db,https://cards.theshow.com/mlb25/4cd49fbe2d34eb7969480e22fe93a8db-baked.webp,Enyel De Los Santos,Bronze,Braves,ATL,67,RP,29,R,R,235 lbs,"6'3""",False,25,59,69,61,56,52,81,69,88,0,0,0,0,1,0,0,37,18,0,62,35,71,46,37,0,38,0,8,67,2025
a46f0c3ed092dfcf9914593bea064d79,https://cards.theshow.com/mlb25/a46f0c3ed092dfcf9914593bea064d79-baked.webp,Eric Cerantola,Common,Free Agents,FA,55,RP,24,R,R,225 lbs,"6'5""",False,28,57,47,65,23,58,77,52,62,7,4,8,3,6,6,5,34,3,0,71,70,70,66,58,0,51,6,4,55,2025
7c237fddfd9f6c39ab306c4cc7289746,https://cards.theshow.com/mlb25/7c237fddfd9f6c39ab306c4cc7289746-baked.webp,Eric Haase,Bronze,Brewers,MIL,71,C,32,R,R,198 lbs,"5'10""",True,0,0,0,0,0,0,0,10,10,45,55,75,45,48,43,60,35,25,67,0,61,69,55,77,58,64,11,10,69,2025
2f3883de55e83764cb264da3126d2fa3,https://cards.theshow.com/mlb25/2f3883de55e83764cb264da3126d2fa3-baked.webp,Eric Lauer,Common,Blue Jays,TOR,62,RP,28,R,L,209 lbs,"6'3""",False,76,49,57,53,57,47,69,74,88,7,5,19,11,4,8,7,44,9,0,78,56,56,54,43,0,39,5,12,62,2025
e00b9ce945474bef013552b8e276dc52,https://cards.theshow.com/mlb25/e00b9ce945474bef013552b8e276dc52-baked.webp,Eric Orze,Common,Rays,TB,57,RP,27,R,R,195 lbs,"6'4""",False,32,46,55,53,48,56,64,51,65,9,6,8,3,10,6,13,38,4,0,74,46,55,49,53,0,34,8,6,60,2025
90655739cc15b8d9e7a82daee4889f76,https://cards.theshow.com/mlb25/90655739cc15b8d9e7a82daee4889f76-baked.webp,Eric Pardinho,Common,Free Agents,FA,57,RP,24,R,R,155 lbs,"5'10""",False,74,62,57,56,32,44,60,56,58,16,12,12,8,16,16,13,36,8,0,74,53,54,50,57,0,33,16,9,57,2025
177a60cf6f66d63873a84f6202112b92,https://cards.theshow.com/mlb25/177a60cf6f66d63873a84f6202112b92-baked.webp,Eric Rodriguez,Bronze,Free Agents,FA,66,C,26,R,R,195 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,52,45,40,39,44,40,35,21,17,79,0,64,73,67,58,70,55,18,16,66,2025
e4566caacd694e2faf44709abc6a161d,https://cards.theshow.com/mlb25/e4566caacd694e2faf44709abc6a161d-baked.webp,Eric Wagaman,Bronze,Marlins,MIA,68,3B,27,R,R,210 lbs,"6'4""",True,0,0,0,0,0,0,0,10,10,51,62,52,50,60,42,55,33,34,73,0,55,56,56,58,0,50,26,28,71,2025
f85deca6a8de772d00f8a55456c5b672,https://cards.theshow.com/mlb25/f85deca6a8de772d00f8a55456c5b672-baked.webp,Erick Fedde,Bronze,Cardinals,STL,74,SP,32,R,R,203 lbs,"6'4""",False,81,70,72,46,63,72,86,75,72,6,4,7,3,17,16,0,61,8,0,82,51,64,54,48,0,33,6,4,74,2025
a0c6ac99a8cacc07c13bd756befe96ae,https://cards.theshow.com/mlb25/a0c6ac99a8cacc07c13bd756befe96ae-baked.webp,Erik Miller,Bronze,Giants,SF,67,RP,27,L,L,240 lbs,"6'5""",False,25,65,80,72,29,75,88,71,95,14,19,10,15,16,11,13,38,7,0,66,52,54,56,50,0,38,13,6,74,2025
266ce0af9c93fd0915213bd687103aee,https://cards.theshow.com/mlb25/266ce0af9c93fd0915213bd687103aee-baked.webp,Erik Sabrowski,Common,Free Agents,FA,61,RP,27,R,L,230 lbs,"6'4""",False,31,48,59,69,41,49,66,73,78,8,5,9,3,4,5,6,33,6,0,78,62,76,68,74,0,32,7,5,61,2025
621e756df8342cd0a4e3a52f26c1f510,https://cards.theshow.com/mlb25/621e756df8342cd0a4e3a52f26c1f510-baked.webp,Erik Swanson,Bronze,Free Agents,FA,72,RP,31,R,R,225 lbs,"6'3""",False,24,94,78,64,64,47,72,61,89,0,0,0,0,1,0,0,63,1,0,70,55,68,50,39,0,40,0,5,72,2025
d7f46477dc224ac382dd33a363755484,https://cards.theshow.com/mlb25/d7f46477dc224ac382dd33a363755484-baked.webp,Ernie Clement,Silver,Blue Jays,TOR,78,3B,28,R,R,170 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,70,66,35,47,92,30,79,41,29,90,0,84,57,57,77,0,73,43,49,78,2025
a86ea301af0a9f217c89adede00f9b58,https://cards.theshow.com/mlb25/a86ea301af0a9f217c89adede00f9b58-baked.webp,Ernie Yake,Common,Free Agents,FA,63,3B,27,L,R,175 lbs,"5'10""",True,0,0,0,0,0,0,0,10,10,44,51,40,44,33,37,38,30,24,79,0,68,74,70,68,0,64,26,22,63,2025
12f688a2821555386e8c3432ac827c74,https://cards.theshow.com/mlb25/12f688a2821555386e8c3432ac827c74-baked.webp,Esteury Ruiz,Bronze,Dodgers,LAD,71,CF,26,R,R,169 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,71,52,52,30,58,35,88,32,27,79,0,60,63,44,48,0,90,90,99,71,2025
e0535f2571c9e8b32495934950f92d23,https://cards.theshow.com/mlb25/e0535f2571c9e8b32495934950f92d23-baked.webp,Ethan Roberts,Common,Cubs,CHC,57,RP,27,R,R,180 lbs,"5'10""",False,30,55,50,55,44,48,79,51,99,11,8,7,3,8,9,9,38,6,0,76,44,75,49,50,0,33,6,4,57,2025
0d13af5af0a65804ec32b196765b706c,https://cards.theshow.com/mlb25/0d13af5af0a65804ec32b196765b706c-baked.webp,Eugenio Suárez,Gold,Diamondbacks,ARI,82,3B,33,R,R,213 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,70,62,76,92,49,68,70,35,25,98,0,77,69,85,71,0,41,8,12,84,2025
99f8b58f6d361e29a700b4ea5004ffbd,https://cards.theshow.com/mlb25/99f8b58f6d361e29a700b4ea5004ffbd-baked.webp,Eury Perez,Bronze,Free Agents,FA,74,SP,21,R,R,220 lbs,"6'8""",False,72,81,68,61,54,85,91,76,89,13,11,7,3,8,9,6,36,11,0,75,46,77,48,40,0,37,5,4,74,2025
a945b8df1138a3ea68b392d844133db7,https://cards.theshow.com/mlb25/a945b8df1138a3ea68b392d844133db7-baked.webp,Evan Carter,Bronze,Rangers,TEX,72,LF,22,L,R,190 lbs,"6'4""",True,0,0,0,0,0,0,0,10,10,33,56,35,66,46,75,46,35,30,70,0,72,64,74,63,0,95,40,40,72,2025
a8c2c838d495f69cf3d4b57ca815eb8a,https://cards.theshow.com/mlb25/a8c2c838d495f69cf3d4b57ca815eb8a-baked.webp,Evan Justice,Common,Free Agents,FA,57,RP,26,L,L,205 lbs,"6'4""",False,25,57,49,47,56,45,75,52,55,4,6,3,7,6,8,7,37,5,0,82,52,45,56,47,0,38,6,5,57,2025
03c33f0a35cd8cee45eb9876f654f649,https://cards.theshow.com/mlb25/03c33f0a35cd8cee45eb9876f654f649-baked.webp,Evan Phillips,Silver,Dodgers,LAD,78,RP,30,R,R,215 lbs,"6'2""",False,24,71,89,69,74,69,99,68,90,0,0,0,0,0,8,0,38,12,0,79,25,55,37,34,0,37,0,13,78,2025
ca4f93072bff5fe30b6ad5f0fcf17d49,https://cards.theshow.com/mlb25/ca4f93072bff5fe30b6ad5f0fcf17d49-baked.webp,Evan Reifert,Common,Free Agents,FA,56,RP,25,R,R,190 lbs,"6'4""",False,29,44,53,49,54,56,66,50,56,6,4,9,4,7,6,7,38,7,0,81,57,55,56,57,0,38,8,4,56,2025
9dd50221016e7524a7882e5ec3913d56,https://cards.theshow.com/mlb25/9dd50221016e7524a7882e5ec3913d56-baked.webp,Evan Sisk,Common,Royals,KC,55,RP,27,L,L,209 lbs,"6'2""",False,29,44,43,46,57,45,65,52,57,9,12,4,9,11,10,8,38,8,0,78,44,57,49,50,0,39,7,5,55,2025
1d5c3bb1dfa8cfbf7418136c921cd782,https://cards.theshow.com/mlb25/1d5c3bb1dfa8cfbf7418136c921cd782-baked.webp,Everson Pereira,Bronze,Yankees,NYY,67,CF,23,R,R,191 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,45,43,39,40,36,57,48,35,27,64,0,75,75,70,82,0,74,39,34,67,2025
60b67d461f25c5ce2a26bd15b4c83e8f,https://cards.theshow.com/mlb25/60b67d461f25c5ce2a26bd15b4c83e8f-baked.webp,Ezequiel Duran,Silver,Rangers,TEX,75,2B,25,R,R,185 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,59,73,46,45,57,40,56,34,31,80,0,75,96,75,77,0,80,17,30,75,2025
a7c6bedcca31fb364cd2895a037b177b,https://cards.theshow.com/mlb25/a7c6bedcca31fb364cd2895a037b177b-baked.webp,Ezequiel Tovar,Gold,Rockies,COL,80,SS,23,R,R,162 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,93,97,87,77,68,43,70,35,31,97,0,98,71,81,90,0,68,21,51,91,2025
e0c4ba8f6e02c02ed67cc30334e8c183,https://cards.theshow.com/mlb25/e0c4ba8f6e02c02ed67cc30334e8c183-baked.webp,Felix Bautista,Gold,Orioles,BAL,80,CP,29,R,R,285 lbs,"6'8""",False,27,113,100,94,27,84,99,82,92,0,0,0,0,2,0,0,36,7,0,80,35,87,41,36,0,38,0,7,81,2025
69008b383c4457de58acfa0ca72b4a49,https://cards.theshow.com/mlb25/69008b383c4457de58acfa0ca72b4a49-baked.webp,Fernando Cruz,Silver,Yankees,NYY,79,RP,34,R,R,237 lbs,"6'2""",False,26,75,92,96,51,72,76,62,76,5,3,8,4,3,4,3,39,7,0,78,55,56,56,43,0,39,5,4,79,2025
514cce4a132d7b9e56401205f68d9c04,https://cards.theshow.com/mlb25/514cce4a132d7b9e56401205f68d9c04-baked.webp,Fernando Tatis Jr.,Diamond,Padres,SD,92,RF,26,R,R,217 lbs,"6'3""",True,0,0,0,0,0,0,0,10,10,70,92,60,90,73,67,78,45,45,89,0,80,99,92,82,0,80,67,67,92,2025
f148268a8a31a31164240e6397e7c832,https://cards.theshow.com/mlb25/f148268a8a31a31164240e6397e7c832-baked.webp,Forrest Wall,Bronze,Free Agents,FA,66,CF,29,L,R,195 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,48,52,32,47,42,56,35,32,32,76,0,65,61,49,55,0,85,70,72,66,2025
a63991772e7800fd60a7aaa9ea698cc9,https://cards.theshow.com/mlb25/a63991772e7800fd60a7aaa9ea698cc9-baked.webp,Forrest Whitley,Common,Astros,HOU,57,RP,27,R,R,208 lbs,"6'7""",False,77,52,47,49,45,48,83,63,70,6,6,5,7,10,13,8,20,4,0,78,36,44,39,34,0,27,0,0,57,2025
4da0ac7c507b5a240c954a82e559b951,https://cards.theshow.com/mlb25/4da0ac7c507b5a240c954a82e559b951-baked.webp,Framber Valdez,Silver,Astros,HOU,79,SP,31,R,L,230 lbs,"5'11""",False,88,82,74,59,64,74,93,77,96,0,0,0,0,0,0,0,64,0,0,74,54,68,49,39,0,42,0,13,79,2025
ec49e5ad761d1fef16cf05e64b429224,https://cards.theshow.com/mlb25/ec49e5ad761d1fef16cf05e64b429224-baked.webp,Francisco Alvarez,Silver,Mets,NYM,78,C,23,R,R,233 lbs,"5'10""",True,0,0,0,0,0,0,0,10,10,49,60,80,63,54,61,54,35,25,87,0,80,76,81,70,47,30,8,8,77,2025
47cd0dad82d80e6545d96c0fe0fe8da1,https://cards.theshow.com/mlb25/47cd0dad82d80e6545d96c0fe0fe8da1-baked.webp,Francisco Lindor,Diamond,Mets,NYM,89,SS,31,S,R,190 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,76,80,93,72,77,58,62,35,25,98,0,98,63,88,86,0,59,76,72,91,2025
c1c4126a951cc625069787a133c6cf11,https://cards.theshow.com/mlb25/c1c4126a951cc625069787a133c6cf11-baked.webp,Franco Aleman,Common,Guardians,CLE,54,CP,24,R,R,235 lbs,"6'6""",False,29,45,46,52,38,40,86,52,55,7,4,8,3,6,6,7,30,5,0,78,58,52,49,53,0,33,8,5,54,2025
b0704ef8c73b595ab67c5d0ca83c8724,https://cards.theshow.com/mlb25/b0704ef8c73b595ab67c5d0ca83c8724-baked.webp,Frandy Almonte,Common,Free Agents,FA,57,LF,21,S,R,150 lbs,"5'8""",True,0,0,0,0,0,0,0,10,10,40,41,18,16,38,33,37,49,45,63,0,68,67,66,79,0,84,49,48,57,2025
6378d514d13cb6e272c6138353cff97f,https://cards.theshow.com/mlb25/6378d514d13cb6e272c6138353cff97f-baked.webp,Frankie Montas,Bronze,Free Agents,FA,73,SP,31,R,R,255 lbs,"6'2""",False,73,66,69,58,51,55,98,63,85,0,0,0,0,0,5,0,61,3,0,74,56,68,54,36,0,25,0,10,73,2025
b89275b9a8413b5a835c2996ceae8a5a,https://cards.theshow.com/mlb25/b89275b9a8413b5a835c2996ceae8a5a-baked.webp,Fraser Ellard,Bronze,White Sox,CWS,67,RP,27,L,L,220 lbs,"6'4""",False,26,68,75,73,31,67,87,68,83,4,7,3,6,5,7,6,29,5,0,76,60,59,54,48,0,26,6,6,67,2025
b6c47a7beb6a9d82dd6149b6643935e4,https://cards.theshow.com/mlb25/b6c47a7beb6a9d82dd6149b6643935e4-baked.webp,Freddie Freeman,Diamond,Dodgers,LAD,87,1B,35,L,R,220 lbs,"6'5""",True,0,0,0,0,0,0,0,10,10,76,102,67,70,79,85,97,35,25,97,0,69,42,91,67,0,30,64,55,91,2025
c6024bfa11f36e265e258de5ffc3f8a0,https://cards.theshow.com/mlb25/c6024bfa11f36e265e258de5ffc3f8a0-baked.webp,Freddy Fermin,Silver,Royals,KC,79,C,29,R,R,200 lbs,"5'9""",True,0,0,0,0,0,0,0,10,10,68,71,25,50,68,39,75,35,25,84,0,84,77,99,72,80,42,6,4,78,2025
0a68cf920f83fa85217e753e5f065c5b,https://cards.theshow.com/mlb25/0a68cf920f83fa85217e753e5f065c5b-baked.webp,Freddy Peralta,Gold,Brewers,MIL,81,SP,28,R,R,202 lbs,"6'0""",False,82,84,84,70,61,55,75,71,73,2,0,0,0,1,13,0,59,16,0,71,44,65,43,38,0,42,0,4,81,2025
ac6ee3bee3110f902273dd14defaf907,https://cards.theshow.com/mlb25/ac6ee3bee3110f902273dd14defaf907-baked.webp,Freddy Zamora,Common,Free Agents,FA,63,SS,26,R,R,190 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,49,44,46,42,52,55,40,45,40,70,0,55,63,50,52,0,60,50,55,63,2025
fa1ad471b1986f700bf71c81047b25bf,https://cards.theshow.com/mlb25/fa1ad471b1986f700bf71c81047b25bf-baked.webp,Gabe Emmett,Bronze,Free Agents,FA,69,SP,23,R,R,175 lbs,"6'5""",False,72,46,63,59,55,52,68,51,56,5,5,7,4,4,5,5,32,4,0,80,59,61,62,67,0,33,5,7,69,2025
4e8e9b0fe6c343a2aabf404e39208981,https://cards.theshow.com/mlb25/4e8e9b0fe6c343a2aabf404e39208981-baked.webp,Gabe Speier,Silver,Mariners,SEA,78,RP,29,L,L,200 lbs,"5'11""",False,22,84,81,79,71,70,84,65,69,11,16,4,9,11,8,9,39,8,0,81,46,44,38,44,0,38,6,4,78,2025
9fbcf4078f37f5876c72248c4437c987,https://cards.theshow.com/mlb25/9fbcf4078f37f5876c72248c4437c987-baked.webp,Gabriel Arias,Bronze,Guardians,CLE,70,2B,25,R,R,217 lbs,"6'1""",True,0,0,0,0,0,0,0,10,10,55,63,55,59,44,46,45,36,32,82,0,62,93,63,65,0,55,16,46,68,2025
7e67127224581d5a081386189556eeec,https://cards.theshow.com/mlb25/7e67127224581d5a081386189556eeec-baked.webp,Gabriel Moreno,Gold,Diamondbacks,ARI,80,C,25,R,R,195 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,92,61,39,39,78,72,87,35,25,81,0,80,71,90,65,76,53,27,24,80,2025
df81dd7f27fb7b529dfb9927a6dcd98e,https://cards.theshow.com/mlb25/df81dd7f27fb7b529dfb9927a6dcd98e-baked.webp,Gabriel Rincones Jr.,Bronze,Phillies,PHI,66,RF,24,L,R,225 lbs,"6'3""",True,0,0,0,0,0,0,0,10,10,42,54,42,52,42,38,40,20,14,79,0,65,66,67,65,0,61,27,24,66,2025
91c721cc63b468c653f863a2f83c8b00,https://cards.theshow.com/mlb25/91c721cc63b468c653f863a2f83c8b00-baked.webp,Gage Workman,Common,White Sox,CWS,59,3B,25,L,R,202 lbs,"6'4""",True,0,0,0,0,0,0,0,10,10,40,52,40,52,30,46,35,35,30,75,0,45,63,47,50,0,55,35,30,59,2025
fd73d9e039609042b9532f83ea3e3ae5,https://cards.theshow.com/mlb25/fd73d9e039609042b9532f83ea3e3ae5-baked.webp,Garrett Apker,Common,Free Agents,FA,48,RP,25,R,R,195 lbs,"6'5""",False,29,40,31,46,42,44,71,51,55,9,4,6,5,3,5,2,30,3,0,73,49,61,55,52,0,36,6,5,48,2025
9599f34c62819f857161df38309f23a5,https://cards.theshow.com/mlb25/9599f34c62819f857161df38309f23a5-baked.webp,Garrett Cleavinger,Silver,Rays,TB,78,RP,30,R,L,220 lbs,"6'1""",False,24,71,89,81,60,60,99,67,96,0,0,0,0,0,0,0,27,22,0,79,36,55,46,46,0,40,0,0,78,2025
f1b4b38253f1fa208bd9bb3363e68b18,https://cards.theshow.com/mlb25/f1b4b38253f1fa208bd9bb3363e68b18-baked.webp,Garrett Crochet,Diamond,Red Sox,BOS,85,SP,25,L,L,245 lbs,"6'6""",False,85,80,84,75,67,70,99,74,74,0,0,0,0,2,0,0,35,8,0,67,46,77,48,43,0,38,8,7,85,2025
9e56f08ff7b88b35ee53148e99f7d8f1,https://cards.theshow.com/mlb25/9e56f08ff7b88b35ee53148e99f7d8f1-baked.webp,Garrett Hampson,Bronze,Diamondbacks,ARI,73,SS,30,R,R,196 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,58,64,25,34,52,56,57,96,96,85,0,92,68,68,82,0,97,48,47,73,2025
fd4050ef07f6276001b75d5e3b93e46a,https://cards.theshow.com/mlb25/fd4050ef07f6276001b75d5e3b93e46a-baked.webp,Garrett McDaniels,Common,Angels,LAA,52,RP,25,L,L,180 lbs,"6'2""",False,30,53,49,46,37,46,71,50,57,3,8,2,5,5,6,7,30,7,0,79,50,57,45,46,0,34,6,5,52,2025
ff40ff2de9282e8d350635d54fc0bdfc,https://cards.theshow.com/mlb25/ff40ff2de9282e8d350635d54fc0bdfc-baked.webp,Garrett Mitchell,Bronze,Brewers,MIL,74,CF,26,L,R,224 lbs,"6'3""",True,0,0,0,0,0,0,0,10,10,60,58,37,61,34,71,25,40,35,75,0,80,80,72,76,0,92,56,82,74,2025
618c2366cd85c32e582ad73a3c7ea6fe,https://cards.theshow.com/mlb25/618c2366cd85c32e582ad73a3c7ea6fe-baked.webp,Garrett Stubbs,Bronze,Phillies,PHI,68,C,31,L,R,170 lbs,"5'10""",True,0,0,0,0,0,0,0,10,10,58,36,25,35,51,60,63,35,25,73,0,56,85,77,70,62,65,21,14,68,2025
2f209c3ea320d8049c8f2951bfaa478e,https://cards.theshow.com/mlb25/2f209c3ea320d8049c8f2951bfaa478e-baked.webp,Garrett Whitlock,Bronze,Red Sox,BOS,71,RP,28,R,R,222 lbs,"6'5""",False,31,57,63,64,75,63,88,68,85,7,7,0,0,0,0,7,29,0,0,72,32,60,38,28,0,29,0,0,75,2025
c7243c6d4054fa3eebd37819d29aa1f9,https://cards.theshow.com/mlb25/c7243c6d4054fa3eebd37819d29aa1f9-baked.webp,Garvin Alston,Common,Free Agents,FA,63,SP,27,R,L,175 lbs,"6'4""",False,69,42,47,59,44,42,75,54,65,8,6,7,4,6,6,4,29,5,0,79,62,66,64,59,0,32,6,5,63,2025
e02d94cf99a7776592273d5e52876169,https://cards.theshow.com/mlb25/e02d94cf99a7776592273d5e52876169-baked.webp,Gary Sánchez,Silver,Orioles,BAL,76,C,32,R,R,258 lbs,"6'2""",True,0,0,0,0,0,0,0,10,10,51,47,90,66,44,60,60,35,25,78,0,61,93,70,74,54,14,0,0,76,2025
