uuid,type,img,baked_img,sc_baked_img,name,rarity,team,team_short_name,ovr,series,series_texture_name,series_year,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,hit_rank_image,fielding_rank_image,pitches,quirks,is_sellable,has_augment,augment_text,augment_end_date,has_matchup,stars,trend,new_rank,has_rank_change,event,set_name,is_live_set,ui_anim_index
1a9ada3d65a3b86c299f02c809977ae8,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdDY5IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2e883dc2294ab2b3caefabd046ebee75736e924e/82306e634c5e52810c916f159e3ed621.webp,https://cards.theshow.com/mlb23/1a9ada3d65a3b86c299f02c809977ae8-baked.webp,,Luis Ortiz,Common,Phillies,PHI,63,Live,,2017,RP,,56,22,R,R,230 lbs,"6'3""",California,False,41,42,53,59,54,50,92,51,87,8,5,9,4,8,9,13,37,16,0,75,38,74,45,40,0,22,4,2,,,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 54, 'movement': 78}, {'name': 'Slider', 'speed': 87, 'control': 57, 'movement': 56}, {'name': 'Circle Change', 'speed': 86, 'control': 48, 'movement': 85}, {'name': 'Sinker', 'speed': 94, 'control': 52, 'movement': 87}, {'name': 'Curveball', 'speed': 79, 'control': 46, 'movement': 81}]",[],True,False,,,False,,,63,False,True,CORE,True,0
11508effa455449a0d83d9354b6ca67f,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdCs5IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1d6d501d7b15d03e290b83e48bbfe6220f256224/6973b4008397a2231a4c9904b44333f5.webp,https://cards.theshow.com/mlb23/11508effa455449a0d83d9354b6ca67f-baked.webp,,Luis Ortiz,Bronze,Pirates,PIT,67,Live,,2017,SP,,48,24,R,R,235 lbs,"6'2""",Dominican Republic,False,70,44,70,63,26,43,96,52,88,6,4,4,2,4,6,4,38,7,0,77,44,66,46,46,0,38,4,2,,,"[{'name': '4-Seam Fastball', 'speed': 98, 'control': 59, 'movement': 88}, {'name': 'Slider', 'speed': 88, 'control': 53, 'movement': 74}, {'name': 'Circle Change', 'speed': 88, 'control': 46, 'movement': 65}, {'name': '2-Seam Fastball', 'speed': 96, 'control': 50, 'movement': 44}]",[],True,False,,,False,,,67,False,False,CORE,True,0
38e609e1b3f2028b6f96a1312ee7cec1,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUFNtM2dVPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--72d65017d43e99bf029664dc226b72f2261c7edc/0b4e7d75faa4e28e374808fcfd2b4400.webp,https://cards.theshow.com/mlb23/38e609e1b3f2028b6f96a1312ee7cec1-baked.webp,,Luis Patino,Bronze,White Sox,CWS,69,Live,,2017,RP,,77,23,R,R,192 lbs,"6'1""",Colombia,False,75,40,71,64,58,41,90,51,75,2,2,0,2,0,0,0,25,19,0,33,34,57,35,48,0,21,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 58, 'movement': 75}, {'name': 'Slider', 'speed': 84, 'control': 56, 'movement': 68}, {'name': 'Sinker', 'speed': 94, 'control': 44, 'movement': 58}, {'name': 'Circle Change', 'speed': 85, 'control': 46, 'movement': 65}]",[],True,False,,,False,,,69,False,False,CORE,True,0
781eadde3d1ad17d4d63774d15c3a0ac,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaS9FIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e364ecc0d13b70545398b1c9bc05d27a5b6f22c1/7088882fe6e41f9d752233ca80627685.webp,https://cards.theshow.com/mlb23/781eadde3d1ad17d4d63774d15c3a0ac-baked.webp,,Luis Rengifo,Silver,Angels,LAA,77,Live,,2017,2B,"3B, SS, LF, CF, RF",2,26,S,R,195 lbs,"5'10""",Venezuela,True,0,0,0,0,0,0,0,10,10,94,56,67,61,72,66,65,40,25,78,0,56,66,63,61,0,64,20,45,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWZTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--aaae9759e9c12cf87f352fc5009a7fed4f95e158/shield-gold.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,[],"[{'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdDNQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b56c9801d77d53b3b2cc3458fb6eef5c764b7c68/GPerk_Homebody.webp'}, {'name': 'Situational Hitter', 'description': 'Excels at driving in a runner from third with less than 2 outs', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdkhQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--982ccb23217194eb92d30ddd1e7de917f3b98237/GPerk_SituationalHitter.webp'}, {'name': 'Table Setter', 'description': 'Performs better when no runners are on', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdmZQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bdde803b4c734d4c20d57cadd77bfefabf7a3cbd/GPerk_TableSetter.webp'}]",True,False,,,False,,,77,False,True,CORE,True,0
4673f7355d33cb7776a17a4fb6fe93a5,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSThRRHdVPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--40b8ebb9074c0dc905b1f35d0d6fa99cf6860712/314afa0cc8158dccb629ea4932fcf9fc.webp,https://cards.theshow.com/mlb23/4673f7355d33cb7776a17a4fb6fe93a5-baked.webp,,Luis Robert Jr.,Diamond,White Sox,CWS,85,Live,,2017,CF,"LF, RF",88,25,R,R,220 lbs,"6'2""",Cuba,True,0,0,0,0,0,0,0,10,10,95,65,87,93,46,40,53,35,25,60,0,85,71,72,75,0,74,61,65,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWJTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0302100e855dca83eecb9f3eba5ec4c6cf645449/shield-diamond.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWZTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--aaae9759e9c12cf87f352fc5009a7fed4f95e158/shield-gold.webp,[],"[{'name': 'Road Warrior', 'description': 'Performs better when playing on the road', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdTdQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e17b93fd7f4214ac5d51dd01c535c21714ba5ce9/GPerk_RoadWarrior.webp'}, {'name': 'Breaking Ball Hitter', 'description': 'Excels at hitting breaking balls', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdERQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5b79398d56382afda39a3b998695b7b262c6e6dd/GPerk_BreakingBallHitter.webp'}]",True,False,,,False,,,85,False,True,CORE,True,1
5324f5bf2d4b3913f19bddd27e0acffc,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdWJGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7df1936a38f6e340b45873a1b0e0806292fed27c/00276849269e77dbebe7f4b90e84c5d0.webp,https://cards.theshow.com/mlb23/5324f5bf2d4b3913f19bddd27e0acffc-baked.webp,,Luis Severino,Bronze,Yankees,NYY,70,Live,,2017,SP,,40,29,R,R,218 lbs,"6'2""",Dominican Republic,False,76,56,55,53,59,61,94,67,95,0,0,0,0,3,1,0,63,13,0,78,40,72,35,30,0,22,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 86, 'movement': 73}, {'name': 'Circle Change', 'speed': 88, 'control': 53, 'movement': 59}, {'name': 'Slider', 'speed': 85, 'control': 84, 'movement': 95}, {'name': 'Cutter', 'speed': 90, 'control': 56, 'movement': 93}, {'name': '2-Seam Fastball', 'speed': 96, 'control': 58, 'movement': 56}]","[{'name': 'Night Player', 'description': 'Performs better when playing night games', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdUxQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d8905046868809ab55cad576089aa81ecbf05af3/GPerk_NightPlayer.webp'}, {'name': 'Break Outlier', 'description': 'Pitchers lose less break when tired', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcy9QIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6ac1ef4837d1bd0dc459d177e701e4089302f596/GPerk_BreakOutlier.webp'}]",True,False,,,False,,,70,False,False,CORE,True,0
709a76e418675b743018a0e6824b5c03,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS2FyUkFnPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--508bc95eec3f4fa68d17727579cdc1e2c41a5450/5b4b6385c3c9948ca4dfb0240e4e7305.webp,https://cards.theshow.com/mlb23/709a76e418675b743018a0e6824b5c03-baked.webp,,Luis Torrens,Bronze,Mariners,SEA,69,Live,,2017,C,,12,26,R,R,217 lbs,"6'0""",Venezuela,True,0,0,0,0,0,0,0,10,10,53,57,72,40,52,56,60,52,25,66,0,44,72,70,44,72,32,0,12,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,[],"[{'name': 'Pinch Hitter', 'description': 'Excels at pinch hitting', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdWZQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a452478c4ebeae6c26888ab292d8511725080b8a/GPerk_PinchHitter.webp'}]",True,False,,,False,,,69,False,True,CORE,True,0
febdb77065779dcaa45360d79bf0cf12,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQXVuM2dVPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--59723cc251247ded81b0a859e78167a5a562b244/21213b2d18e643b3e7fecbb58a40484d.webp,https://cards.theshow.com/mlb23/febdb77065779dcaa45360d79bf0cf12-baked.webp,,Luis Urias,Bronze,Red Sox,BOS,73,Live,,2017,3B,"2B, SS",17,25,R,R,202 lbs,"5'10""",Mexico,True,0,0,0,0,0,0,0,10,10,68,59,61,65,63,74,53,42,35,73,0,75,55,45,68,0,39,11,37,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,[],"[{'name': 'Dead Red', 'description': 'Excels at hitting fastballs', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdGZQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--443caf7e560033fec734872cf23a7deb0315b133/GPerk_DeadRed.webp'}, {'name': 'Pinch Hitter', 'description': 'Excels at pinch hitting', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdWZQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a452478c4ebeae6c26888ab292d8511725080b8a/GPerk_PinchHitter.webp'}]",True,False,,,False,,,73,False,True,CORE,True,0
6268bdcd05395cf451b044aaf1e3f25c,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTG9BZXdVPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--814b78f374dc598ceab869a916f87c2b2c2a5841/d01007319b75f3c3c373b5026f859485.webp,https://cards.theshow.com/mlb23/6268bdcd05395cf451b044aaf1e3f25c-baked.webp,,Luisangel Acuna,Bronze,Mets,NYM,69,Live,,2017,2B,SS,13,21,R,R,181 lbs,"5'8""",Venezuela,True,0,0,0,0,0,0,0,10,10,63,55,54,45,57,50,46,50,18,63,0,69,54,47,68,0,76,28,4,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,[],[],True,False,,,False,,,69,False,True,CORE,True,0
c539d28979d6f12c76aa3c6f96315290,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaSs1IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d4c4f19e40a5bb1e8b384e4d7edb0f5e54071faf/6b27c882301254cc52daa0ba21958264.webp,https://cards.theshow.com/mlb23/c539d28979d6f12c76aa3c6f96315290-baked.webp,,Luke Jackson,Bronze,Giants,SF,67,Live,,2017,RP,,77,31,R,R,210 lbs,"6'2""",Florida,False,25,61,61,70,53,73,82,83,99,0,0,0,0,3,8,0,74,2,0,88,61,58,54,40,0,25,0,5,,,"[{'name': 'Slider', 'speed': 88, 'control': 96, 'movement': 99}, {'name': '4-Seam Fastball', 'speed': 96, 'control': 68, 'movement': 70}, {'name': 'Curveball', 'speed': 84, 'control': 85, 'movement': 81}]",[],True,False,,,False,,,67,False,False,CORE,True,0
b7db8eb6a0a83abb6308b8842ca6f1ff,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUG8vaWdjPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--28b1e7586149acbfa5dde3baf48b940dc3061053/16ba1eacf724185ea5836fa6d7e0e3b4.webp,https://cards.theshow.com/mlb23/b7db8eb6a0a83abb6308b8842ca6f1ff-baked.webp,,Luke Little,Common,Cubs,CHC,57,Live,,2017,RP,,43,22,L,L,220 lbs,"6'8""",North Carolina,False,46,48,53,57,35,44,88,50,55,5,6,4,7,6,4,5,30,5,0,79,55,45,53,45,0,36,8,4,,,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 53, 'movement': 55}, {'name': 'Slider', 'speed': 85, 'control': 50, 'movement': 48}, {'name': 'Splitter', 'speed': 86, 'control': 49, 'movement': 38}, {'name': 'Sinker', 'speed': 93, 'control': 50, 'movement': 49}]",[],True,False,,,False,,,57,False,False,CORE,True,0
042d2fe3fffea5a17d72443d20b8d454,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGU3IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8cf0c331c3bf5a2c4fdf07532ee229cda864ded1/64e088bd4ef88af865f3e8f0dd2b5b4a.webp,https://cards.theshow.com/mlb23/042d2fe3fffea5a17d72443d20b8d454-baked.webp,,Luke Maile,Bronze,Reds,CIN,70,Live,,2017,C,1B,22,32,R,R,225 lbs,"6'3""",Kentucky,True,0,0,0,0,0,0,0,10,10,74,47,48,49,51,49,52,43,22,70,0,61,77,72,61,55,25,0,7,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,[],[],True,False,,,False,,,70,False,True,CORE,True,0
f5aa887b05d60fa00919f3d378816010,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBczdCIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--507aef4ef57809e080efb86017d4dbc911184b32/7fdc559f78ec2131966a114bd5e848ea.webp,https://cards.theshow.com/mlb23/f5aa887b05d60fa00919f3d378816010-baked.webp,,Luke Raley,Silver,Rays,TB,78,Live,,2017,RF,"1B, LF, CF",55,28,L,R,235 lbs,"6'4""",Ohio,True,0,0,0,0,0,0,0,10,10,62,68,54,81,36,52,59,30,15,75,0,67,83,66,63,0,84,28,32,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,[],[],True,False,,,False,,,78,False,True,CORE,True,0
97fc91afc6acbb8df4563a90b8b1c4fa,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTENyUkFnPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fdf708e738b528e3826d3e982ee80efbddc51b72/7af478719d21530563c4e14a16b01b6d.webp,https://cards.theshow.com/mlb23/97fc91afc6acbb8df4563a90b8b1c4fa-baked.webp,,Luke Weaver,Bronze,Yankees,NYY,68,Live,,2017,SP,,30,29,R,R,183 lbs,"6'2""",Florida,False,74,38,42,55,73,49,78,67,87,17,15,20,18,6,22,17,96,28,0,65,47,54,42,46,0,25,0,4,,,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 77, 'movement': 82}, {'name': 'Circle Change', 'speed': 87, 'control': 49, 'movement': 74}, {'name': 'Cutter', 'speed': 87, 'control': 87, 'movement': 83}, {'name': '12-6 Curve', 'speed': 79, 'control': 69, 'movement': 67}, {'name': 'Slider', 'speed': 85, 'control': 54, 'movement': 87}]",[],True,False,,,False,,,68,False,False,CORE,True,0
d014392a8e5efcc72984985facfca580,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTmJqaXdNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0f27e7450c051f7a2154e004cadffcce9a9f882c/c7c1688270488fc05e9f8d9085f51e32.jpg,https://cards.theshow.com/mlb23/d014392a8e5efcc72984985facfca580-baked.webp,,Luke Williams,Common,Braves,ATL,64,Live,,2017,3B,"2B, SS, LF, CF, RF",67,26,R,R,186 lbs,"6'0""",Illinois,True,0,0,0,0,0,0,0,10,10,59,50,30,33,42,53,51,35,25,75,0,70,65,71,69,0,79,26,45,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,[],[],True,False,,,False,,,64,False,True,CORE,True,0
0e6829024dfba4228e40074538e73579,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ0dxIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2bf2b5806c777172a4cfa6a4adde1836bc8ce55a/2182a2b1a18a7a5ba1e8f5d1c35c2910.webp,https://cards.theshow.com/mlb23/0e6829024dfba4228e40074538e73579-baked.webp,,Luken Baker,Common,Cardinals,STL,63,Live,,2017,1B,,26,26,R,R,280 lbs,"6'4""",Texas,True,0,0,0,0,0,0,0,10,10,58,53,57,50,42,47,40,35,25,74,0,56,55,57,50,0,46,18,15,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,[],[],True,False,,,False,,,63,False,True,CORE,True,0
7bf9cf73a4e8c879f3b213a1b9934574,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3pFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--85d6331b8dbda6b83942969dda95645233247207/64b3bc47a8ed0a5e5a9e36ae2f7533c7.webp,https://cards.theshow.com/mlb23/7bf9cf73a4e8c879f3b213a1b9934574-baked.webp,,Lyon Richardson,Common,Reds,CIN,59,Live,,2017,SP,,72,23,S,R,207 lbs,"6'2""",Florida,False,72,47,42,46,45,53,70,49,56,13,12,9,7,16,12,13,40,8,0,68,53,54,44,49,0,28,19,8,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 54, 'movement': 56}, {'name': 'Changeup', 'speed': 81, 'control': 45, 'movement': 38}, {'name': 'Curveball', 'speed': 77, 'control': 45, 'movement': 49}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 54, 'movement': 55}]",[],True,False,,,False,,,59,False,False,CORE,True,0
db19d967ff6394fc33d6cc91dc5f9a7e,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcHEwIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6c01802aadaf5ebc3e210681e970d09786e37ae7/e31c874ccb82ddf1d623931edc356d50.webp,https://cards.theshow.com/mlb23/db19d967ff6394fc33d6cc91dc5f9a7e-baked.webp,,MacKenzie Gore,Bronze,Nationals,WAS,73,Live,,2017,SP,,1,24,L,L,192 lbs,"6'2""",North Carolina,False,75,68,66,63,54,49,77,58,73,0,0,0,0,2,0,0,35,0,0,65,35,74,46,34,0,37,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 59, 'movement': 73}, {'name': '12-6 Curve', 'speed': 81, 'control': 62, 'movement': 72}, {'name': 'Slider', 'speed': 87, 'control': 59, 'movement': 50}, {'name': 'Circle Change', 'speed': 85, 'control': 54, 'movement': 56}]",[],True,False,,,False,,,73,False,False,CORE,True,0
26b4ec3bfef909aeece6f91dad396510,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdkt6IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--58e768d180347a1f3b79eb695d465c7cea7c8322/d4332ea2e2c082529ec1efb22212d574.webp,https://cards.theshow.com/mlb23/26b4ec3bfef909aeece6f91dad396510-baked.webp,,Maikel Garcia,Silver,Royals,KC,79,Live,,2017,3B,"2B, SS",11,23,R,R,180 lbs,"6'0""",Venezuela,True,0,0,0,0,0,0,0,10,10,97,70,40,33,65,52,81,48,42,74,0,90,71,88,87,0,88,64,70,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWJTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0302100e855dca83eecb9f3eba5ec4c6cf645449/shield-diamond.webp,[],[],True,False,,,False,,,79,False,True,CORE,True,0
