,uuid,baked_img,name,rarity,team,team_short_name,ovr,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,pitches,new_rank,has_rank_change,season,mlb_id
142,14509a70ba46d004e8ae41af3cce255a,https://cards.theshow.com/mlb24/14509a70ba46d004e8ae41af3cce255a-baked.webp,Brock Stewart,Silver,Twins,MIN,75,RP,,61,32,L,R,220 lbs,"6'3""",Illinois,False,28,80,87,80,42,46,99,70,81,3,6,2,5,5,6,7,38,7,0,65,38,59,46,46,0,38,7,2,"[{'name': '4-Seam Fastball', 'speed': 97, 'control': 67, 'movement': 67}, {'name': 'Slurve', 'speed': 84, 'control': 71, 'movement': 81}, {'name': 'Cutter', 'speed': 94, 'control': 79, 'movement': 71}, {'name': 'Sinker', 'speed': 95, 'control': 75, 'movement': 81}, {'name': 'Circle Change', 'speed': 88, 'control': 62, 'movement': 72}]",75,False,2024,592779
143,220b7566b2787ebdd790f44498d113f8,https://cards.theshow.com/mlb24/220b7566b2787ebdd790f44498d113f8-baked.webp,Brooks Kriske,Common,Orioles,BAL,61,RP,,82,30,R,R,190 lbs,"6'3""",California,False,38,49,54,72,36,67,80,45,89,5,5,5,5,5,5,5,35,5,0,75,45,55,50,35,0,35,6,2,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 47, 'movement': 89}, {'name': 'Splitter', 'speed': 85, 'control': 44, 'movement': 74}, {'name': 'Slider', 'speed': 84, 'control': 45, 'movement': 79}]",61,False,2024,621139
144,f57e9defd1303332611ab2ca1994500d,https://cards.theshow.com/mlb24/f57e9defd1303332611ab2ca1994500d-baked.webp,Brooks Lee,Bronze,Twins,MIN,70,SS,"2B, 3B",72,23,S,R,205 lbs,"6'1""",California,True,0,0,0,0,0,0,0,10,10,59,51,53,45,50,32,46,34,24,81,0,71,72,71,67,0,66,34,31,[],70,False,2024,686797
145,8e670b3179a52d052f8e11397c2a85d5,https://cards.theshow.com/mlb24/8e670b3179a52d052f8e11397c2a85d5-baked.webp,Brooks Raley,Silver,Mets,NYM,77,RP,,25,35,L,L,200 lbs,"6'3""",Texas,False,25,91,89,79,65,85,59,71,99,0,0,0,0,2,0,0,34,11,0,74,36,55,45,43,0,22,0,6,"[{'name': 'Slurve', 'speed': 81, 'control': 94, 'movement': 99}, {'name': 'Cutter', 'speed': 86, 'control': 61, 'movement': 91}, {'name': 'Circle Change', 'speed': 84, 'control': 72, 'movement': 99}, {'name': 'Sinker', 'speed': 89, 'control': 58, 'movement': 99}]",77,False,2024,548384
146,da2a29e969de8fc4fea0ce6749fb0444,https://cards.theshow.com/mlb24/da2a29e969de8fc4fea0ce6749fb0444-baked.webp,Brusdar Graterol,Silver,Dodgers,LAD,78,RP,,48,25,R,R,265 lbs,"6'1""",Slovenia,False,26,83,86,51,88,84,99,75,88,0,0,0,0,6,0,0,37,9,0,87,50,94,48,16,0,42,0,8,"[{'name': 'Sinker', 'speed': 95, 'control': 97, 'movement': 70}, {'name': 'Slider', 'speed': 89, 'control': 62, 'movement': 84}, {'name': 'Cutter', 'speed': 96, 'control': 76, 'movement': 88}, {'name': '4-Seam Fastball', 'speed': 98, 'control': 66, 'movement': 56}]",78,False,2024,660813
147,7fe78528b96790ca126c33f581d56025,https://cards.theshow.com/mlb24/7fe78528b96790ca126c33f581d56025-baked.webp,Bryan Abreu,Silver,Astros,HOU,78,RP,,52,26,R,R,225 lbs,"6'1""",At Sea,False,25,82,89,86,53,63,86,69,99,0,0,0,0,2,0,0,38,12,0,68,45,67,49,33,0,38,0,12,"[{'name': 'Slider', 'speed': 86, 'control': 87, 'movement': 99}, {'name': '4-Seam Fastball', 'speed': 97, 'control': 76, 'movement': 76}, {'name': 'Circle Change', 'speed': 88, 'control': 45, 'movement': 56}]",78,False,2024,650556
148,f219a03e362a7eccf2bb3a89b62c8546,https://cards.theshow.com/mlb24/f219a03e362a7eccf2bb3a89b62c8546-baked.webp,Bryan Baker,Bronze,Orioles,BAL,71,RP,,43,29,R,R,235 lbs,"6'6""",Florida,False,25,85,83,60,53,80,84,69,92,0,0,0,0,2,0,0,36,8,0,82,52,72,45,42,0,28,0,6,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 85, 'movement': 69}, {'name': 'Slider', 'speed': 87, 'control': 49, 'movement': 92}, {'name': '12-6 Curve', 'speed': 84, 'control': 73, 'movement': 72}, {'name': 'Circle Change', 'speed': 83, 'control': 72, 'movement': 65}]",71,False,2024,641329
149,1b26393c0dbab1e5a039ae09c001d907,https://cards.theshow.com/mlb24/1b26393c0dbab1e5a039ae09c001d907-baked.webp,Bryan De La Cruz,Silver,Pirates,PIT,75,LF,"CF, RF",54,27,R,R,175 lbs,"6'2""",At Sea,True,0,0,0,0,0,0,0,10,10,81,53,51,72,55,44,64,35,25,70,0,57,72,80,60,0,60,10,40,[],75,False,2024,650559
150,4f6930d2c17ebfe5f32551253b99fb50,https://cards.theshow.com/mlb24/4f6930d2c17ebfe5f32551253b99fb50-baked.webp,Bryan Hoeing,Bronze,Padres,SD,72,RP,,78,27,R,R,210 lbs,"6'6""",Indiana,False,34,89,77,51,67,78,93,53,55,8,6,6,3,6,5,9,38,7,0,78,59,56,55,57,0,37,5,4,"[{'name': 'Sinker', 'speed': 94, 'control': 46, 'movement': 44}, {'name': 'Slider', 'speed': 83, 'control': 57, 'movement': 55}, {'name': 'Splitter', 'speed': 87, 'control': 53, 'movement': 54}, {'name': '4-Seam Fastball', 'speed': 95, 'control': 56, 'movement': 54}]",72,False,2024,663773
151,9571dad093a4d7b361148b472fce9a55,https://cards.theshow.com/mlb24/9571dad093a4d7b361148b472fce9a55-baked.webp,Bryan King,Bronze,Astros,HOU,66,RP,,74,27,R,L,184 lbs,"6'1""",Colorado,False,24,65,77,58,54,64,65,53,54,4,3,7,4,9,9,6,38,7,0,78,54,45,53,45,0,38,8,4,"[{'name': '4-Seam Fastball', 'speed': 91, 'control': 56, 'movement': 54}, {'name': 'Curveball', 'speed': 79, 'control': 49, 'movement': 54}, {'name': '2-Seam Fastball', 'speed': 90, 'control': 56, 'movement': 54}]",66,False,2024,687911
152,942a53ace1564ad30d1635b222e3c32e,https://cards.theshow.com/mlb24/942a53ace1564ad30d1635b222e3c32e-baked.webp,Bryan Ramos,Bronze,White Sox,CWS,68,3B,"1B, 2B",44,22,R,R,190 lbs,"6'2""",Venezuela,True,0,0,0,0,0,0,0,10,10,42,46,48,55,63,42,47,19,12,79,0,62,65,55,59,0,80,14,24,[],68,False,2024,682868
153,c262222092ac2de460cc1327a41b492b,https://cards.theshow.com/mlb24/c262222092ac2de460cc1327a41b492b-baked.webp,Bryan Reynolds,Gold,Pirates,PIT,80,LF,"CF, RF",10,29,S,R,205 lbs,"6'3""",Maryland,True,0,0,0,0,0,0,0,10,10,78,79,60,65,62,60,96,35,25,95,0,64,85,60,52,0,61,27,24,[],80,False,2024,668804
154,28f5017f14272ccd5da0dd61a984e7f5,https://cards.theshow.com/mlb24/28f5017f14272ccd5da0dd61a984e7f5-baked.webp,Bryan Sammons,Bronze,Tigers,DET,69,SP,,62,28,L,L,235 lbs,"6'4""",North Carolina,False,69,49,72,47,58,66,65,54,62,9,12,10,13,6,16,10,44,6,0,81,57,66,49,68,0,42,9,7,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 58, 'movement': 61}, {'name': 'Changeup', 'speed': 81, 'control': 53, 'movement': 52}, {'name': 'Curveball', 'speed': 79, 'control': 60, 'movement': 62}, {'name': '2-Seam Fastball', 'speed': 90, 'control': 47, 'movement': 48}]",69,False,2024,676614
155,3e14e4b408b0ba724aa3e225f96ab94e,https://cards.theshow.com/mlb24/3e14e4b408b0ba724aa3e225f96ab94e-baked.webp,Bryce Elder,Bronze,Braves,ATL,69,SP,,55,24,R,R,220 lbs,"6'2""",Texas,False,78,65,62,45,66,60,63,73,95,5,5,5,5,5,5,5,25,0,0,75,47,60,50,45,0,40,35,0,"[{'name': 'Sinker', 'speed': 90, 'control': 71, 'movement': 77}, {'name': 'Slider', 'speed': 83, 'control': 88, 'movement': 79}, {'name': '4-Seam Fastball', 'speed': 91, 'control': 62, 'movement': 58}, {'name': 'Circle Change', 'speed': 85, 'control': 74, 'movement': 95}]",69,False,2024,693821
156,176f1549421af1b218935010077f6432,https://cards.theshow.com/mlb24/176f1549421af1b218935010077f6432-baked.webp,Bryce Harper,Diamond,Phillies,PHI,91,1B,"LF, CF, RF",3,31,L,R,210 lbs,"6'3""",Nevada,True,0,0,0,0,0,0,0,10,10,90,84,75,95,62,98,115,45,26,87,0,73,73,85,73,0,59,53,74,[],91,False,2024,547180
157,8520b295ef7672eadffdf9d88d8b9a18,https://cards.theshow.com/mlb24/8520b295ef7672eadffdf9d88d8b9a18-baked.webp,Bryce Jarvis,Common,Diamondbacks,ARI,59,RP,,40,26,L,R,195 lbs,"6'2""",Kentucky,False,29,69,67,53,38,61,68,48,58,5,5,5,5,5,5,5,25,0,0,75,40,60,55,45,0,40,35,0,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 50, 'movement': 58}, {'name': 'Changeup', 'speed': 84, 'control': 48, 'movement': 55}, {'name': 'Slider', 'speed': 85, 'control': 46, 'movement': 55}]",59,False,2024,686826
158,be6f4c0df03db0ca896f867361280dcb,https://cards.theshow.com/mlb24/be6f4c0df03db0ca896f867361280dcb-baked.webp,Bryce Johnson,Common,Padres,SD,62,RF,"LF, CF",27,28,S,R,195 lbs,"6'1""",Texas,True,0,0,0,0,0,0,0,10,10,45,44,37,39,40,50,56,35,25,71,0,64,65,55,56,0,70,34,39,[],62,False,2024,669369
159,06b55ace28b1036371f65c27f42920a1,https://cards.theshow.com/mlb24/06b55ace28b1036371f65c27f42920a1-baked.webp,Bryce Miller,Gold,Mariners,SEA,83,SP,,50,25,R,R,200 lbs,"6'2""",Texas,False,83,68,85,59,74,61,96,63,99,11,7,9,4,11,13,10,31,7,0,77,44,55,43,38,0,38,9,7,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 65, 'movement': 94}, {'name': 'Slider', 'speed': 87, 'control': 73, 'movement': 62}, {'name': 'Slurve', 'speed': 82, 'control': 59, 'movement': 99}, {'name': 'Sinker', 'speed': 95, 'control': 67, 'movement': 52}, {'name': 'Splitter', 'speed': 84, 'control': 52, 'movement': 73}]",83,False,2024,682243
160,f2be8a092d43c526b10b8ed00c07f614,https://cards.theshow.com/mlb24/f2be8a092d43c526b10b8ed00c07f614-baked.webp,Bryce Teodosio,Common,Angels,LAA,63,CF,"LF, RF",22,24,R,L,220 lbs,"6'3""",South Carolina,True,0,0,0,0,0,0,0,10,10,47,44,44,40,22,38,34,40,34,82,0,71,60,62,69,0,80,49,45,[],63,False,2024,669326
161,c607c349c4c3d796ee08fd198942ee2c,https://cards.theshow.com/mlb24/c607c349c4c3d796ee08fd198942ee2c-baked.webp,Bryse Wilson,Bronze,Brewers,MIL,70,RP,,46,26,R,R,267 lbs,"6'2""",North Carolina,False,62,84,74,49,62,52,88,69,75,0,0,0,0,4,3,0,38,8,0,75,46,55,48,59,0,37,0,5,"[{'name': 'Cutter', 'speed': 89, 'control': 77, 'movement': 64}, {'name': 'Sinker', 'speed': 93, 'control': 65, 'movement': 74}, {'name': 'Sweeping Curve', 'speed': 80, 'control': 66, 'movement': 54}, {'name': '4-Seam Fastball', 'speed': 94, 'control': 68, 'movement': 70}, {'name': 'Circle Change', 'speed': 88, 'control': 69, 'movement': 75}]",70,False,2024,669060
162,7d5e3cb202616da63fca29ad2931c6a8,https://cards.theshow.com/mlb24/7d5e3cb202616da63fca29ad2931c6a8-baked.webp,Bryson Stott,Gold,Phillies,PHI,81,2B,"3B, SS",5,26,L,R,200 lbs,"6'3""",Nevada,True,0,0,0,0,0,0,0,10,10,60,61,38,50,79,75,72,37,34,92,0,90,62,87,75,0,80,74,73,[],81,False,2024,681082
163,2375058ed63868904065326bacb120cf,https://cards.theshow.com/mlb24/2375058ed63868904065326bacb120cf-baked.webp,Buck Farmer,Bronze,Reds,CIN,72,RP,,46,33,L,R,243 lbs,"6'4""",Georgia,False,28,100,85,62,54,73,79,62,99,2,2,0,0,1,0,2,64,0,0,90,54,55,50,39,0,25,0,0,"[{'name': 'Slider', 'speed': 82, 'control': 72, 'movement': 61}, {'name': '4-Seam Fastball', 'speed': 93, 'control': 59, 'movement': 82}, {'name': 'Sinker', 'speed': 92, 'control': 64, 'movement': 74}, {'name': 'Circle Change', 'speed': 87, 'control': 56, 'movement': 99}]",72,False,2024,571656
164,924f2d6f2555cce3b8f321a517f2605e,https://cards.theshow.com/mlb24/924f2d6f2555cce3b8f321a517f2605e-baked.webp,Buddy Kennedy,Bronze,Phillies,PHI,68,3B,"1B, 2B",19,25,R,R,190 lbs,"6'1""",New Jersey,True,0,0,0,0,0,0,0,10,10,54,44,48,40,52,56,50,34,22,77,0,74,47,72,61,0,88,37,35,[],68,False,2024,671083
165,faaefd89ee208626ec0d134a8353f5dd,https://cards.theshow.com/mlb24/faaefd89ee208626ec0d134a8353f5dd-baked.webp,Burch Smith,Common,Orioles,BAL,60,RP,,20,33,R,R,225 lbs,"6'4""",Texas,False,28,47,51,55,60,50,70,59,84,6,4,7,5,6,7,5,37,7,0,68,35,56,45,52,0,30,3,5,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 75, 'movement': 73}, {'name': 'Knuckle-curve', 'speed': 79, 'control': 73, 'movement': 84}, {'name': 'Circle Change', 'speed': 82, 'control': 30, 'movement': 56}]",60,False,2024,572143
166,478dd73fd7ab78e89d99d5ae767f8001,https://cards.theshow.com/mlb24/478dd73fd7ab78e89d99d5ae767f8001-baked.webp,Byron Buxton,Diamond,Twins,MIN,85,CF,"LF, RF",25,30,R,R,190 lbs,"6'2""",Georgia,True,0,0,0,0,0,0,0,10,10,86,74,59,78,53,41,66,83,79,80,0,89,80,78,77,0,90,56,55,[],85,False,2024,621439
167,7818be1a0ecef9b94a8ed5e2b333acff,https://cards.theshow.com/mlb24/7818be1a0ecef9b94a8ed5e2b333acff-baked.webp,Cade Cavalli,Bronze,Nationals,WAS,65,SP,,9,25,R,R,232 lbs,"6'4""",Oklahoma,False,72,52,53,56,43,51,81,50,76,5,5,5,5,5,5,5,25,0,0,60,35,65,40,34,0,45,35,0,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 68, 'movement': 60}, {'name': 'Curveball', 'speed': 84, 'control': 62, 'movement': 76}, {'name': 'Circle Change', 'speed': 87, 'control': 48, 'movement': 69}, {'name': 'Slider', 'speed': 90, 'control': 25, 'movement': 45}]",65,False,2024,676917
168,c8f29d25be8ceb5966d71d41bfdb45ed,https://cards.theshow.com/mlb24/c8f29d25be8ceb5966d71d41bfdb45ed-baked.webp,Cade Marlowe,Bronze,Mariners,SEA,68,RF,"LF, CF",5,26,L,R,210 lbs,"6'1""",Georgia,True,0,0,0,0,0,0,0,10,10,59,51,46,48,35,70,48,37,34,59,0,74,52,76,72,0,74,27,24,[],68,False,2024,687799
169,aa1b37e9e609500542775c4e0bbc2135,https://cards.theshow.com/mlb24/aa1b37e9e609500542775c4e0bbc2135-baked.webp,Cade Povich,Bronze,Orioles,BAL,66,SP,,37,23,L,L,185 lbs,"6'3""",Nevada,False,75,41,63,51,51,57,63,49,57,4,8,2,6,4,6,5,37,7,0,79,49,45,54,46,0,39,7,4,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 56, 'movement': 57}, {'name': 'Curveball', 'speed': 76, 'control': 49, 'movement': 53}, {'name': 'Cutter', 'speed': 88, 'control': 43, 'movement': 42}, {'name': 'Circle Change', 'speed': 85, 'control': 49, 'movement': 52}, {'name': 'Slurve', 'speed': 82, 'control': 49, 'movement': 45}]",66,False,2024,700249
170,9b7a0234ffb5aaa254c75241b573afb0,https://cards.theshow.com/mlb24/9b7a0234ffb5aaa254c75241b573afb0-baked.webp,Caden Dana,Bronze,Angels,LAA,68,SP,,36,20,L,R,215 lbs,"6'4""",New York,False,76,55,54,66,44,52,76,49,54,4,6,4,6,3,5,5,4,2,0,77,54,65,46,52,0,37,6,5,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 56, 'movement': 53}, {'name': 'Curveball', 'speed': 77, 'control': 46, 'movement': 54}, {'name': 'Slider', 'speed': 84, 'control': 56, 'movement': 53}, {'name': 'Changeup', 'speed': 84, 'control': 46, 'movement': 45}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 44, 'movement': 54}]",68,False,2024,702674
171,017cb171b89b8accccfa3cf5762bf21b,https://cards.theshow.com/mlb24/017cb171b89b8accccfa3cf5762bf21b-baked.webp,Cal Quantrill,Bronze,Rockies,COL,67,SP,,47,29,L,R,195 lbs,"6'3""",Panama,False,78,83,55,45,51,64,83,71,68,4,4,0,0,17,6,4,37,9,0,76,53,54,48,41,0,42,0,8,"[{'name': '2-Seam Fastball', 'speed': 94, 'control': 74, 'movement': 48}, {'name': 'Cutter', 'speed': 87, 'control': 60, 'movement': 62}, {'name': 'Splitter', 'speed': 86, 'control': 66, 'movement': 64}, {'name': '12-6 Curve', 'speed': 80, 'control': 79, 'movement': 42}, {'name': 'Circle Change', 'speed': 85, 'control': 78, 'movement': 68}]",67,False,2024,615698
172,1c81cd5f8d0000f67ee440c0c7a4007d,https://cards.theshow.com/mlb24/1c81cd5f8d0000f67ee440c0c7a4007d-baked.webp,Cal Raleigh,Gold,Mariners,SEA,81,C,,29,27,S,R,235 lbs,"6'3""",North Carolina,True,0,0,0,0,0,0,0,10,10,33,54,108,73,38,75,62,42,25,90,0,81,81,76,83,59,50,2,11,[],81,False,2024,663728
173,fe59c7995755aa739facd4144d45247b,https://cards.theshow.com/mlb24/fe59c7995755aa739facd4144d45247b-baked.webp,Caleb Ferguson,Bronze,Astros,HOU,68,RP,,64,27,R,L,226 lbs,"6'3""",Ohio,False,26,68,63,69,51,68,90,68,86,6,4,7,3,3,2,5,51,2,0,70,50,44,50,15,0,37,0,13,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 88, 'movement': 66}, {'name': 'Cutter', 'speed': 78, 'control': 52, 'movement': 79}, {'name': 'Sinker', 'speed': 94, 'control': 62, 'movement': 75}, {'name': 'Slider', 'speed': 82, 'control': 66, 'movement': 65}, {'name': 'Sweeping Curve', 'speed': 79, 'control': 75, 'movement': 86}]",68,False,2024,657571
174,4f4c9215c045e0cbcdda4709126fbbd1,https://cards.theshow.com/mlb24/4f4c9215c045e0cbcdda4709126fbbd1-baked.webp,Caleb Kilian,Common,Cubs,CHC,64,SP,,45,26,R,R,180 lbs,"6'4""",California,False,78,53,45,45,55,52,88,68,80,7,5,8,3,11,10,13,39,8,0,79,46,55,50,49,0,40,7,5,"[{'name': 'Sinker', 'speed': 93, 'control': 61, 'movement': 70}, {'name': 'Cutter', 'speed': 89, 'control': 72, 'movement': 76}, {'name': '4-Seam Fastball', 'speed': 95, 'control': 75, 'movement': 45}, {'name': 'Curveball', 'speed': 77, 'control': 65, 'movement': 80}]",64,False,2024,668873
175,fdfb354e0220c0492dc8581170d5376b,https://cards.theshow.com/mlb24/fdfb354e0220c0492dc8581170d5376b-baked.webp,Caleb Thielbar,Common,Twins,MIN,62,RP,,56,37,R,L,205 lbs,"6'0""",Minnesota,False,23,50,61,63,50,68,68,65,92,0,0,0,0,2,0,0,34,9,0,83,28,54,64,22,0,29,0,6,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 72, 'movement': 92}, {'name': 'Slurve', 'speed': 80, 'control': 65, 'movement': 69}, {'name': '12-6 Curve', 'speed': 74, 'control': 68, 'movement': 87}, {'name': 'Slider', 'speed': 88, 'control': 58, 'movement': 62}]",62,False,2024,573204
176,74398c40d0828895d4176c751a8d2c45,https://cards.theshow.com/mlb24/74398c40d0828895d4176c751a8d2c45-baked.webp,Calvin Faucher,Bronze,Marlins,MIA,66,CP,,53,28,R,R,190 lbs,"6'1""",California,False,28,58,63,65,46,79,99,49,92,12,8,9,4,4,5,13,38,7,0,70,46,45,50,53,0,44,6,4,"[{'name': 'Cutter', 'speed': 91, 'control': 54, 'movement': 92}, {'name': 'Sinker', 'speed': 95, 'control': 54, 'movement': 40}, {'name': 'Sweeping Curve', 'speed': 84, 'control': 49, 'movement': 88}, {'name': 'Slurve', 'speed': 86, 'control': 42, 'movement': 78}]",66,False,2024,676534
177,18da79f0a36d35a0a29d32cc4e1ad526,https://cards.theshow.com/mlb24/18da79f0a36d35a0a29d32cc4e1ad526-baked.webp,Cam Booser,Bronze,Red Sox,BOS,65,RP,,71,31,L,L,225 lbs,"6'3""",Washington,False,25,46,58,65,61,48,84,51,56,4,7,3,8,8,7,5,31,7,0,83,60,74,66,65,0,37,6,6,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 54, 'movement': 56}, {'name': 'Cutter', 'speed': 88, 'control': 52, 'movement': 54}, {'name': 'Sweeping Curve', 'speed': 83, 'control': 47, 'movement': 50}]",65,False,2024,592155
178,387f986aa69488ec2c81b7b83e1dd2ad,https://cards.theshow.com/mlb24/387f986aa69488ec2c81b7b83e1dd2ad-baked.webp,Camilo Doval,Bronze,Giants,SF,68,RP,,75,26,R,R,185 lbs,"6'2""",At Sea,False,25,86,75,76,26,74,99,79,99,0,0,0,0,2,0,0,37,18,0,84,33,87,33,27,0,34,0,3,"[{'name': 'Slider', 'speed': 89, 'control': 84, 'movement': 67}, {'name': 'Cutter', 'speed': 97, 'control': 89, 'movement': 70}, {'name': 'Sinker', 'speed': 95, 'control': 65, 'movement': 99}]",68,False,2024,666808
179,925b761609c537e06d74f2cdd0206490,https://cards.theshow.com/mlb24/925b761609c537e06d74f2cdd0206490-baked.webp,Carlos Correa,Gold,Twins,MIN,83,SS,3B,4,29,R,R,220 lbs,"6'4""",Slovakia,True,0,0,0,0,0,0,0,10,10,93,92,78,58,75,74,83,35,25,83,0,80,75,86,64,0,43,0,40,[],83,False,2024,621043
180,6e05feca3b55ee87cd95bc659f941957,https://cards.theshow.com/mlb24/6e05feca3b55ee87cd95bc659f941957-baked.webp,Carlos Estévez,Silver,Phillies,PHI,79,RP,,53,31,R,R,277 lbs,"6'6""",At Sea,False,25,76,92,63,84,70,84,55,81,0,0,0,0,2,0,0,64,0,0,77,45,66,38,35,0,18,0,7,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 76, 'movement': 81}, {'name': 'Slider', 'speed': 89, 'control': 53, 'movement': 77}, {'name': 'Circle Change', 'speed': 88, 'control': 49, 'movement': 41}, {'name': '12-6 Curve', 'speed': 83, 'control': 45, 'movement': 47}]",79,False,2024,608032
181,d3817710dd621665bf61ff15ec62c45a,https://cards.theshow.com/mlb24/d3817710dd621665bf61ff15ec62c45a-baked.webp,Carlos Narvaez,Common,Yankees,NYY,64,C,1B,94,25,R,R,190 lbs,"5'11""",Slovenia,True,0,0,0,0,0,0,0,10,10,42,39,35,33,48,50,46,28,21,80,0,56,70,69,55,74,55,26,21,[],64,False,2024,665966
182,324018b886fd30f134123fdf7304df5d,https://cards.theshow.com/mlb24/324018b886fd30f134123fdf7304df5d-baked.webp,Carlos Rodón,Gold,Yankees,NYY,84,SP,,55,31,L,L,255 lbs,"6'2""",Florida,False,80,73,72,82,76,55,80,63,88,0,0,0,0,4,1,0,66,4,0,81,58,88,56,32,0,25,0,0,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 62, 'movement': 74}, {'name': 'Slider', 'speed': 87, 'control': 64, 'movement': 88}, {'name': 'Circle Change', 'speed': 80, 'control': 65, 'movement': 71}, {'name': 'Cutter', 'speed': 92, 'control': 69, 'movement': 69}, {'name': '12-6 Curve', 'speed': 81, 'control': 58, 'movement': 76}]",84,False,2024,607074
183,04a6589546d845eb5011753d312469c7,https://cards.theshow.com/mlb24/04a6589546d845eb5011753d312469c7-baked.webp,Carlos Santana,Silver,Twins,MIN,79,1B,3B,30,38,S,R,210 lbs,"5'11""",At Sea,True,0,0,0,0,0,0,0,10,10,82,49,100,53,76,77,52,35,29,95,0,88,46,56,68,40,32,2,18,[],79,False,2024,467793
184,0091eea56a8d6331218f4c9a42563f76,https://cards.theshow.com/mlb24/0091eea56a8d6331218f4c9a42563f76-baked.webp,Carlos Vargas,Common,Mariners,SEA,64,SP,,98,24,R,R,210 lbs,"6'4""",At Sea,False,75,56,51,51,46,50,86,52,55,16,12,13,10,16,12,13,37,7,0,62,44,54,38,49,0,35,18,7,"[{'name': '4-Seam Fastball', 'speed': 97, 'control': 57, 'movement': 55}, {'name': 'Slider', 'speed': 85, 'control': 54, 'movement': 53}, {'name': '2-Seam Fastball', 'speed': 94, 'control': 46, 'movement': 44}]",64,False,2024,672841
185,df132656c11853d6118fe9d36eaba5e1,https://cards.theshow.com/mlb24/df132656c11853d6118fe9d36eaba5e1-baked.webp,Carmen Mlodzinski,Bronze,Pirates,PIT,65,RP,,50,25,R,R,220 lbs,"6'2""",South Carolina,False,43,65,69,55,53,81,82,69,92,5,5,5,5,5,5,5,25,0,0,65,45,60,55,45,0,35,25,0,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 76, 'movement': 68}, {'name': 'Cutter', 'speed': 92, 'control': 68, 'movement': 59}, {'name': 'Slider', 'speed': 87, 'control': 72, 'movement': 84}, {'name': 'Slurve', 'speed': 84, 'control': 66, 'movement': 92}, {'name': 'Circle Change', 'speed': 88, 'control': 66, 'movement': 81}]",65,False,2024,669387
186,9229b4855f204052a1ee62f0a06f1cc9,https://cards.theshow.com/mlb24/9229b4855f204052a1ee62f0a06f1cc9-baked.webp,Carson Fulmer,Bronze,Angels,LAA,69,RP,,41,30,R,R,210 lbs,"6'0""",Florida,False,60,78,78,60,47,65,84,62,78,0,0,0,0,0,0,0,63,0,0,78,51,70,56,60,0,25,0,7,"[{'name': 'Circle Change', 'speed': 88, 'control': 72, 'movement': 70}, {'name': 'Sinker', 'speed': 93, 'control': 69, 'movement': 53}, {'name': '12-6 Curve', 'speed': 82, 'control': 67, 'movement': 59}, {'name': 'Slider', 'speed': 88, 'control': 52, 'movement': 72}, {'name': '4-Seam Fastball', 'speed': 94, 'control': 52, 'movement': 78}]",69,False,2024,608334
187,162759a68a35649e7ee32494dcb21518,https://cards.theshow.com/mlb24/162759a68a35649e7ee32494dcb21518-baked.webp,Carson Kelly,Gold,Rangers,TEX,81,C,3B,18,29,R,R,212 lbs,"6'2""",Illinois,True,0,0,0,0,0,0,0,10,10,75,55,45,57,72,58,101,35,25,64,0,80,64,85,76,84,28,4,4,[],81,False,2024,608348
188,e64e4fda9bc1d3bd9caf3b276d25ca7d,https://cards.theshow.com/mlb24/e64e4fda9bc1d3bd9caf3b276d25ca7d-baked.webp,Carson Spiers,Bronze,Reds,CIN,68,SP,,68,26,R,R,205 lbs,"6'3""",South Carolina,False,69,53,44,49,75,52,83,49,52,4,3,6,2,6,5,6,38,4,0,75,56,55,54,49,0,38,7,4,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 56, 'movement': 52}, {'name': 'Slurve', 'speed': 82, 'control': 49, 'movement': 48}, {'name': 'Sinker', 'speed': 93, 'control': 54, 'movement': 46}, {'name': 'Circle Change', 'speed': 87, 'control': 45, 'movement': 37}, {'name': 'Cutter', 'speed': 88, 'control': 43, 'movement': 42}]",68,False,2024,686730
