Unnamed: 0,uuid,baked_img,name,short_description,rarity,team,team_short_name,ovr,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,pitches,new_rank,has_rank_change,locations,season,mlb_id,update,gamesPlayed,gamesStarted,flyOuts,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,sacBunts,sacFlies,season_gamesPlayed,season_gamesStarted,season_flyOuts,season_groundOuts,season_airOuts,season_runs,season_doubles,season_triples,season_homeRuns,season_strikeOuts,season_baseOnBalls,season_intentionalWalks,season_hits,season_hitByPitch,season_avg,season_atBats,season_obp,season_slg,season_ops,season_caughtStealing,season_stolenBases,season_stolenBasePercentage,season_numberOfPitches,season_era,season_inningsPitched,season_wins,season_losses,season_saves,season_saveOpportunities,season_holds,season_blownSaves,season_earnedRuns,season_whip,season_battersFaced,season_outs,season_gamesPitched,season_completeGames,season_shutouts,season_strikes,season_strikePercentage,season_hitBatsmen,season_balks,season_wildPitches,season_pickoffs,season_totalBases,season_winPercentage,season_pitchesPerInning,season_gamesFinished,season_strikeoutWalkRatio,season_strikeoutsPer9Inn,season_walksPer9Inn,season_hitsPer9Inn,season_runsScoredPer9,season_homeRunsPer9,season_inheritedRunners,season_inheritedRunnersScored,season_sacBunts,season_sacFlies,since_prev_gamesPlayed,since_prev_gamesStarted,since_prev_flyOuts,since_prev_groundOuts,since_prev_airOuts,since_prev_runs,since_prev_doubles,since_prev_triples,since_prev_homeRuns,since_prev_strikeOuts,since_prev_baseOnBalls,since_prev_intentionalWalks,since_prev_hits,since_prev_hitByPitch,since_prev_avg,since_prev_atBats,since_prev_obp,since_prev_slg,since_prev_ops,since_prev_caughtStealing,since_prev_stolenBases,since_prev_stolenBasePercentage,since_prev_numberOfPitches,since_prev_era,since_prev_inningsPitched,since_prev_wins,since_prev_losses,since_prev_saves,since_prev_saveOpportunities,since_prev_holds,since_prev_blownSaves,since_prev_earnedRuns,since_prev_whip,since_prev_battersFaced,since_prev_outs,since_prev_gamesPitched,since_prev_completeGames,since_prev_shutouts,since_prev_strikes,since_prev_strikePercentage,since_prev_hitBatsmen,since_prev_balks,since_prev_wildPitches,since_prev_pickoffs,since_prev_totalBases,since_prev_winPercentage,since_prev_pitchesPerInning,since_prev_gamesFinished,since_prev_strikeoutWalkRatio,since_prev_strikeoutsPer9Inn,since_prev_walksPer9Inn,since_prev_hitsPer9Inn,since_prev_runsScoredPer9,since_prev_homeRunsPer9,since_prev_inheritedRunners,since_prev_inheritedRunnersScored,since_prev_sacBunts,since_prev_sacFlies,3wk_gamesPlayed,3wk_gamesStarted,3wk_flyOuts,3wk_groundOuts,3wk_airOuts,3wk_runs,3wk_doubles,3wk_triples,3wk_homeRuns,3wk_strikeOuts,3wk_baseOnBalls,3wk_intentionalWalks,3wk_hits,3wk_hitByPitch,3wk_avg,3wk_atBats,3wk_obp,3wk_slg,3wk_ops,3wk_caughtStealing,3wk_stolenBases,3wk_stolenBasePercentage,3wk_numberOfPitches,3wk_era,3wk_inningsPitched,3wk_wins,3wk_losses,3wk_saves,3wk_saveOpportunities,3wk_holds,3wk_blownSaves,3wk_earnedRuns,3wk_whip,3wk_battersFaced,3wk_outs,3wk_gamesPitched,3wk_completeGames,3wk_shutouts,3wk_strikes,3wk_strikePercentage,3wk_hitBatsmen,3wk_balks,3wk_wildPitches,3wk_pickoffs,3wk_totalBases,3wk_winPercentage,3wk_pitchesPerInning,3wk_gamesFinished,3wk_strikeoutWalkRatio,3wk_strikeoutsPer9Inn,3wk_walksPer9Inn,3wk_hitsPer9Inn,3wk_runsScoredPer9,3wk_homeRunsPer9,3wk_inheritedRunners,3wk_inheritedRunnersScored,3wk_sacBunts,3wk_sacFlies,groundIntoTriplePlay,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,season_groundIntoTriplePlay,season_plateAppearances,season_rbi,season_leftOnBase,season_babip,season_atBatsPerHomeRun,3wk_groundIntoTriplePlay,3wk_plateAppearances,3wk_rbi,3wk_leftOnBase,3wk_babip,3wk_atBatsPerHomeRun,since_prev_groundIntoTriplePlay,since_prev_plateAppearances,since_prev_rbi,since_prev_leftOnBase,since_prev_babip,since_prev_atBatsPerHomeRun,old_rank,new_rarity,old_rarity,delta_rank
581,19f960c299756abbce4d8dbe2e096a1d,https://cards.theshow.com/mlb25/19f960c299756abbce4d8dbe2e096a1d-baked.webp,Juan Soto,,Diamond,Mets,NYM,89,RF,LF,22,26,L,L,224 lbs,"6'2""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,82,73,85,86,78,110,95,46,46,97,0,64,69,90,77,0,47,37,51,[],89,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,665742,2025_2,214.0,,108.0,224.0,170.0,128.0,40.0,2.0,41.0,163.0,176.0,13.0,199.0,3.0,0.265,750.0,0.405,0.488,0.893,5.0,12.0,.706,3843.0,,,,,,,,,,,,,,,,,,,,,,366.0,,,,,,,,,,,,1.0,5.0,38.0,,19.0,46.0,34.0,29.0,9.0,0.0,7.0,24.0,29.0,2.0,36.0,0.0,0.261,138.0,0.385,0.478,0.863,0.0,2.0,1.000,704.0,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,0.0,2.0,38.0,,19.0,46.0,34.0,29.0,9.0,0.0,7.0,24.0,29.0,2.0,36.0,0.0,0.261,138.0,0.385,0.478,0.863,0.0,2.0,1.000,704.0,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,0.0,2.0,20.0,,10.0,24.0,18.0,15.0,5.0,0.0,4.0,12.0,15.0,0.0,21.0,0.0,0.288,73.0,0.4,0.521,0.921,0.0,1.0,1.000,397.0,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,0.0,2.0,0.0,936.0,125.0,291.0,.287,18.29,0.0,169.0,17.0,62.0,.266,19.71,0.0,90.0,10.0,31.0,.288,18.25,0.0,169.0,17.0,62.0,.266,19.71,89,Diamond,Diamond,0
583,dd27e3b11305c6b16cf8070d925197b2,https://cards.theshow.com/mlb25/dd27e3b11305c6b16cf8070d925197b2-baked.webp,Julian Merryweather,,Bronze,Cubs,CHC,65,RP,,66,33,R,R,215 lbs,"6'4""",California,False,25,65,69,71,35,82,83,58,82,6,6,4,7,22,22,34,54,9,0,81,61,72,67,62,0,13,5,5,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 63, 'movement': 65}, {'name': 'Slider', 'speed': 85, 'control': 46, 'movement': 82}, {'name': 'Circle Change', 'speed': 79, 'control': 66, 'movement': 40}]",65,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,657240,2025_2,100.0,0.0,57.0,82.0,88.0,45.0,17.0,2.0,8.0,123.0,53.0,2.0,88.0,4.0,0.232,379.0,0.33,0.351,0.681,4.0,11.0,.733,1749.0,3.82,101.1,6.0,3.0,2.0,5.0,26.0,3.0,43.0,1.39,439.0,304.0,100.0,0.0,0.0,1111.0,0.64,4.0,0.0,6.0,0.0,133.0,.667,17.26,19.0,2.32,10.92,4.71,7.82,4.0,0.71,27.0,10.0,0.0,3.0,16.0,0.0,9.0,18.0,13.0,6.0,3.0,1.0,0.0,11.0,8.0,2.0,12.0,0.0,0.226,53.0,0.323,0.321,0.644,0.0,2.0,1.000,249.0,3.14,14.1,0.0,1.0,0.0,0.0,7.0,0.0,5.0,1.40,62.0,43.0,16.0,0.0,0.0,153.0,0.61,0.0,0.0,1.0,0.0,17.0,.000,17.37,0.0,1.38,6.91,5.02,7.53,3.77,0.00,4.0,2.0,0.0,1.0,16.0,0.0,9.0,18.0,13.0,6.0,3.0,1.0,0.0,11.0,8.0,2.0,12.0,0.0,0.226,53.0,0.323,0.321,0.644,0.0,2.0,1.000,249.0,3.14,14.1,0.0,1.0,0.0,0.0,7.0,0.0,5.0,1.40,62.0,43.0,16.0,0.0,0.0,153.0,0.61,0.0,0.0,1.0,0.0,17.0,.000,17.37,0.0,1.38,6.91,5.02,7.53,3.77,0.00,4.0,2.0,0.0,1.0,8.0,0.0,5.0,9.0,7.0,4.0,1.0,0.0,0.0,5.0,5.0,1.0,6.0,0.0,0.231,26.0,0.344,0.269,0.613,0.0,1.0,1.000,140.0,3.86,7.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.57,32.0,21.0,8.0,0.0,0.0,85.0,0.61,0.0,0.0,1.0,0.0,7.0,.000,20.00,0.0,1.00,6.43,6.43,7.71,5.14,0.00,2.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,65,Bronze,Bronze,0
585,fed441a3dc2860969fafb5d5ce3f740f,https://cards.theshow.com/mlb25/fed441a3dc2860969fafb5d5ce3f740f-baked.webp,Junior Caminero,,Silver,Rays,TB,75,3B,"2B, SS",13,21,R,R,220 lbs,"6'1""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,77,67,56,75,68,41,62,29,26,79,0,56,64,54,57,0,39,6,4,[],75,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,691406,2025_2,84.0,,39.0,104.0,73.0,36.0,16.0,1.0,13.0,75.0,19.0,2.0,81.0,1.0,0.245,331.0,0.286,0.417,0.703,0.0,3.0,1.000,1298.0,,,,,,,,,,,,,,,,,,,,,,138.0,,,,,,,,,,,,0.0,2.0,34.0,,16.0,45.0,28.0,17.0,6.0,0.0,6.0,29.0,6.0,0.0,32.0,0.0,0.242,132.0,0.271,0.424,0.695,0.0,1.0,1.000,535.0,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,0.0,2.0,34.0,,16.0,45.0,28.0,17.0,6.0,0.0,6.0,29.0,6.0,0.0,32.0,0.0,0.242,132.0,0.271,0.424,0.695,0.0,1.0,1.000,535.0,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,0.0,2.0,17.0,,9.0,25.0,17.0,5.0,4.0,0.0,2.0,14.0,2.0,0.0,15.0,0.0,0.214,70.0,0.233,0.357,0.59,0.0,1.0,1.000,269.0,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,0.0,1.0,0.0,353.0,39.0,130.0,.278,25.46,0.0,140.0,14.0,49.0,.263,22.00,0.0,73.0,5.0,24.0,.236,35.00,0.0,140.0,14.0,49.0,.263,22.00,75,Silver,Silver,0
582,b9a08f4b3a92546eb6bccfb4d90eabb9,https://cards.theshow.com/mlb25/b9a08f4b3a92546eb6bccfb4d90eabb9-baked.webp,Juan Yepez,,Bronze,Nationals,WAS,72,1B,"3B, LF, RF",18,27,R,R,235 lbs,"6'0""",Venezuela,True,0,0,0,0,0,0,0,10,10,70,72,59,58,70,52,49,39,35,65,0,40,70,53,46,0,44,4,6,[],72,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,660766,2025_2,62.0,,29.0,75.0,49.0,32.0,15.0,0.0,6.0,42.0,18.0,0.0,64.0,1.0,0.283,226.0,0.335,0.429,0.764,1.0,2.0,.667,966.0,,,,,,,,,,,,,,,,,,,,,,97.0,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,249.0,26.0,89.0,.320,37.67,,,,,,,,,,,,,,,,,,,72,Bronze,Bronze,0
563,1cc7b7ff87cfcf7caea7ce309a5e5d72,https://cards.theshow.com/mlb25/1cc7b7ff87cfcf7caea7ce309a5e5d72-baked.webp,José Iglesias,,Silver,Padres,SD,79,2B,"3B, SS",11,35,R,R,195 lbs,"5'11""",Cuba,True,0,0,0,0,0,0,0,10,10,107,83,37,33,87,34,103,44,28,72,0,79,64,74,71,0,76,18,16,[],79,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,578428,2025_2,146.0,,53.0,174.0,118.0,62.0,21.0,3.0,11.0,70.0,20.0,3.0,145.0,3.0,0.288,504.0,0.318,0.407,0.725,6.0,6.0,.500,1936.0,,,,,,,,,,,,,,,,,,,,,,205.0,,,,,,,,,,,,1.0,2.0,28.0,,4.0,47.0,10.0,4.0,4.0,0.0,0.0,14.0,3.0,0.0,20.0,4.0,0.225,89.0,0.281,0.27,0.551,0.0,2.0,1.000,383.0,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,2.0,0.0,28.0,,4.0,47.0,10.0,4.0,4.0,0.0,0.0,14.0,3.0,0.0,20.0,4.0,0.225,89.0,0.281,0.27,0.551,0.0,2.0,1.000,383.0,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,2.0,0.0,16.0,,3.0,29.0,7.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,9.0,4.0,0.17,53.0,0.228,0.189,0.417,0.0,1.0,1.000,218.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,1.0,0.0,0.0,530.0,59.0,191.0,.315,45.82,0.0,98.0,10.0,30.0,.267,-.--,0.0,58.0,4.0,20.0,.205,-.--,0.0,98.0,10.0,30.0,.267,-.--,79,Silver,Silver,0
569,817841515c2c093f217fa133f9a9a9b5,https://cards.theshow.com/mlb25/817841515c2c093f217fa133f9a9a9b5-baked.webp,José Tena,,Bronze,Nationals,WAS,68,SS,"2B, 3B",8,23,L,R,195 lbs,"5'11""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,35,78,33,47,54,39,75,35,30,70,0,48,74,48,53,0,68,42,50,[],68,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,677588,2025_2,61.0,,25.0,61.0,43.0,19.0,8.0,1.0,3.0,56.0,9.0,0.0,56.0,0.0,0.259,216.0,0.289,0.347,0.636,2.0,6.0,.750,899.0,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,0.0,0.0,20.0,,5.0,20.0,9.0,5.0,3.0,1.0,0.0,17.0,2.0,0.0,13.0,0.0,0.22,59.0,0.246,0.305,0.551,1.0,0.0,.000,242.0,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,0.0,0.0,20.0,,5.0,20.0,9.0,5.0,3.0,1.0,0.0,17.0,2.0,0.0,13.0,0.0,0.22,59.0,0.246,0.305,0.551,1.0,0.0,.000,242.0,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,0.0,0.0,15.0,,4.0,17.0,7.0,5.0,3.0,1.0,0.0,15.0,2.0,0.0,12.0,0.0,0.235,51.0,0.264,0.333,0.597,1.0,0.0,.000,221.0,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,0.0,0.0,0.0,225.0,22.0,77.0,.338,72.00,0.0,61.0,7.0,24.0,.310,-.--,0.0,53.0,7.0,20.0,.333,-.--,0.0,61.0,7.0,24.0,.310,-.--,68,Bronze,Bronze,0
587,d288b477fc81048d760b529da52a2b68,https://cards.theshow.com/mlb25/d288b477fc81048d760b529da52a2b68-baked.webp,Justin Hagenman,,Common,Mets,NYM,53,RP,,51,28,R,R,205 lbs,"6'3""",New Jersey,False,45,44,45,42,52,43,65,49,48,10,7,9,4,13,10,9,38,8,0,65,46,45,48,50,0,38,8,7,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 50, 'movement': 45}, {'name': 'Curveball', 'speed': 78, 'control': 49, 'movement': 48}, {'name': 'Slider', 'speed': 83, 'control': 50, 'movement': 46}, {'name': 'Changeup', 'speed': 79, 'control': 48, 'movement': 37}]",53,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,663795,2025_2,1.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.231,13.0,0.231,0.385,0.616,0.0,0.0,.---,50.0,2.7,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,13.0,10.0,1.0,0.0,0.0,32.0,0.64,0.0,0.0,0.0,0.0,5.0,.---,15.0,0.0,-.--,10.8,0.0,8.1,2.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.231,13.0,0.231,0.385,0.616,0.0,0.0,.---,50.0,2.70,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.90,13.0,10.0,1.0,0.0,0.0,32.0,0.64,0.0,0.0,0.0,0.0,5.0,.---,15.00,0.0,-.--,10.80,0.00,8.10,2.70,0.00,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.231,13.0,0.231,0.385,0.616,0.0,0.0,.---,50.0,2.70,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.90,13.0,10.0,1.0,0.0,0.0,32.0,0.64,0.0,0.0,0.0,0.0,5.0,.---,15.00,0.0,-.--,10.80,0.00,8.10,2.70,0.00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,Common,Common,0
588,5fb65350be15fcea2e2b52a11bc7a7ed,https://cards.theshow.com/mlb25/5fb65350be15fcea2e2b52a11bc7a7ed-baked.webp,Justin Lawrence,,Common,Pirates,PIT,59,RP,,61,30,R,R,213 lbs,"6'3""",Panama,False,26,40,55,59,41,84,96,41,74,0,0,0,0,2,0,0,24,16,0,68,38,16,42,37,0,24,0,38,"[{'name': 'Sinker', 'speed': 95, 'control': 29, 'movement': 74}, {'name': 'Fastball Running', 'speed': 91, 'control': 66, 'movement': 65}, {'name': '2-Seam Fastball', 'speed': 93, 'control': 30, 'movement': 30}]",59,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,664875,2025_2,11.0,0.0,2.0,10.0,6.0,1.0,3.0,0.0,0.0,15.0,6.0,1.0,5.0,2.0,0.139,36.0,0.295,0.222,0.517,2.0,1.0,.333,172.0,0.79,11.1,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.97,44.0,34.0,11.0,0.0,0.0,99.0,0.58,2.0,0.0,1.0,0.0,8.0,1.000,15.18,3.0,2.50,11.91,4.76,3.97,0.79,0.0,2.0,1.0,0.0,0.0,11.0,0.0,2.0,10.0,6.0,1.0,3.0,0.0,0.0,15.0,6.0,1.0,5.0,2.0,0.139,36.0,0.295,0.222,0.517,2.0,1.0,.333,172.0,0.79,11.1,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.97,44.0,34.0,11.0,0.0,0.0,99.0,0.58,2.0,0.0,1.0,0.0,8.0,1.000,15.18,3.0,2.50,11.91,4.76,3.97,0.79,0.00,2.0,1.0,0.0,0.0,11.0,0.0,2.0,10.0,6.0,1.0,3.0,0.0,0.0,15.0,6.0,1.0,5.0,2.0,0.139,36.0,0.295,0.222,0.517,2.0,1.0,.333,172.0,0.79,11.1,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.97,44.0,34.0,11.0,0.0,0.0,99.0,0.58,2.0,0.0,1.0,0.0,8.0,1.000,15.18,3.0,2.50,11.91,4.76,3.97,0.79,0.00,2.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.111,9.0,0.333,0.222,0.555,0.0,0.0,.---,44.0,0.00,2.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.13,12.0,8.0,3.0,0.0,0.0,22.0,0.5,1.0,0.0,1.0,0.0,2.0,.---,16.50,1.0,1.50,10.13,6.75,3.38,0.00,0.00,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,59,Common,Common,0
589,cce4c4d7b34f965073ad5c8e70e090a1,https://cards.theshow.com/mlb25/cce4c4d7b34f965073ad5c8e70e090a1-baked.webp,Justin Martinez,,Silver,Diamondbacks,ARI,76,CP,,63,23,R,R,180 lbs,"6'3""",Dominican Republic,False,26,91,91,78,43,94,99,72,76,14,9,19,8,18,9,14,30,17,0,65,37,60,40,39,0,37,8,5,"[{'name': 'Sinker', 'speed': 95, 'control': 65, 'movement': 72}, {'name': 'Splitter', 'speed': 90, 'control': 82, 'movement': 76}, {'name': 'Slider', 'speed': 90, 'control': 78, 'movement': 57}, {'name': '4-Seam Fastball', 'speed': 99, 'control': 65, 'movement': 68}]",76,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,679885,2025_2,86.0,0.0,28.0,101.0,54.0,44.0,13.0,2.0,5.0,116.0,53.0,7.0,77.0,6.0,0.223,345.0,0.335,0.316,0.651,1.0,2.0,.667,1577.0,3.59,92.2,6.0,7.0,12.0,14.0,12.0,2.0,37.0,1.4,407.0,278.0,86.0,0.0,0.0,971.0,0.62,6.0,1.0,10.0,0.0,109.0,.462,17.02,38.0,2.19,11.27,5.15,7.48,4.27,0.49,27.0,10.0,1.0,2.0,12.0,0.0,3.0,12.0,6.0,4.0,1.0,0.0,1.0,11.0,6.0,0.0,5.0,2.0,0.147,34.0,0.31,0.265,0.575,0.0,0.0,.---,164.0,2.70,10.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,1.10,42.0,30.0,12.0,0.0,0.0,97.0,0.59,2.0,0.0,1.0,0.0,9.0,.500,16.40,6.0,1.83,9.90,5.40,4.50,3.60,0.90,3.0,1.0,0.0,0.0,12.0,0.0,3.0,12.0,6.0,4.0,1.0,0.0,1.0,11.0,6.0,0.0,5.0,2.0,0.147,34.0,0.31,0.265,0.575,0.0,0.0,.---,164.0,2.70,10.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,1.10,42.0,30.0,12.0,0.0,0.0,97.0,0.59,2.0,0.0,1.0,0.0,9.0,.500,16.40,6.0,1.83,9.90,5.40,4.50,3.60,0.90,3.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0,4.0,4.0,1.0,0.0,1.0,2.0,6.0,0.0,2.0,1.0,0.182,11.0,0.5,0.545,1.045,0.0,0.0,.---,72.0,8.10,3.1,0.0,1.0,1.0,1.0,1.0,0.0,3.0,2.40,18.0,10.0,5.0,0.0,0.0,37.0,0.51,1.0,0.0,1.0,0.0,6.0,.000,21.60,2.0,0.33,5.40,16.20,5.40,10.80,2.70,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,76,Silver,Silver,0
590,6eebba19df90b99745033c579b20deef,https://cards.theshow.com/mlb25/6eebba19df90b99745033c579b20deef-baked.webp,Justin Slaten,,Silver,Red Sox,BOS,76,RP,,63,27,R,R,222 lbs,"6'4""",Texas,False,29,53,91,59,80,86,85,78,97,7,6,5,3,3,3,7,39,8,0,78,54,55,56,60,0,38,6,3,"[{'name': 'Cutter', 'speed': 91, 'control': 88, 'movement': 86}, {'name': '4-Seam Fastball', 'speed': 96, 'control': 83, 'movement': 96}, {'name': 'Fastball Running', 'speed': 92, 'control': 64, 'movement': 78}, {'name': '12-6 Curve', 'speed': 84, 'control': 77, 'movement': 97}]",76,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,686580,2025_2,58.0,0.0,32.0,64.0,72.0,31.0,8.0,1.0,5.0,67.0,14.0,2.0,58.0,2.0,0.224,259.0,0.267,0.32,0.587,0.0,3.0,1.000,1002.0,3.59,67.2,6.0,5.0,5.0,10.0,13.0,5.0,27.0,1.06,277.0,203.0,58.0,0.0,0.0,673.0,0.67,2.0,0.0,4.0,0.0,83.0,.545,14.81,14.0,4.79,8.91,1.86,7.71,4.12,0.67,14.0,3.0,0.0,2.0,14.0,0.0,9.0,6.0,22.0,10.0,2.0,0.0,1.0,9.0,5.0,2.0,11.0,0.0,0.229,48.0,0.302,0.333,0.635,0.0,1.0,1.000,191.0,6.57,12.1,0.0,3.0,3.0,4.0,0.0,1.0,9.0,1.30,53.0,37.0,14.0,0.0,0.0,127.0,0.66,0.0,0.0,0.0,0.0,16.0,.000,15.49,6.0,1.80,6.57,3.65,8.03,7.30,0.73,0.0,0.0,0.0,0.0,14.0,0.0,9.0,6.0,22.0,10.0,2.0,0.0,1.0,9.0,5.0,2.0,11.0,0.0,0.229,48.0,0.302,0.333,0.635,0.0,1.0,1.000,191.0,6.57,12.1,0.0,3.0,3.0,4.0,0.0,1.0,9.0,1.30,53.0,37.0,14.0,0.0,0.0,127.0,0.66,0.0,0.0,0.0,0.0,16.0,.000,15.49,6.0,1.80,6.57,3.65,8.03,7.30,0.73,0.0,0.0,0.0,0.0,6.0,0.0,3.0,2.0,10.0,6.0,2.0,0.0,1.0,4.0,4.0,2.0,7.0,0.0,0.304,23.0,0.407,0.522,0.929,0.0,0.0,.---,105.0,8.44,5.1,0.0,3.0,1.0,2.0,0.0,1.0,5.0,2.06,27.0,16.0,6.0,0.0,0.0,69.0,0.66,0.0,0.0,0.0,0.0,12.0,.000,19.69,3.0,1.00,6.75,6.75,11.81,10.13,1.69,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,76,Silver,Silver,0
