uuid,type,img,name,rarity,team,team_short_name,ovr,series,series_texture_name,series_year,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,hit_rank_image,fielding_rank_image,pitches,quirks,is_sellable
16c9a11533b606e30508aecf89398170,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBczlOIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5b0a866a45a9fa732f2818e5b269f70ab26b42f7/30ec7f68b35fe7573b5e7e9dfcabcfb2..png,Jake Diekman,Bronze,Athletics,OAK,73,Live,,2017,RP,,35,34,L,L,195 lbs,"6'4""",Nebraska,False,22,57,88,84,35,84,98,48,97,0,0,0,0,2,0,0,64,0,0,94,54,58,50,44,0,7,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 49, 'movement': 97}, {'name': 'Slider', 'speed': 83, 'control': 49, 'movement': 95}, {'name': 'Sinker', 'speed': 95, 'control': 46, 'movement': 89}]","[{'name': 'Grounded', 'description': 'Excels at limiting home runs', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBak5kIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b7a2c5c1dc06e4afd99f4b098fa9471814490c0b/GPerk_Grounded.jpg'}, {'name': 'Day Player', 'description': 'Performs better when playing day games', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaWhkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--95f1421345113af1280c8ad91e0bdeab51d53aba/GPerk_DayPlayer.jpg'}]",True
7c1d29f0df3a9eba77951cd8222b08a0,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdTFNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a32b58f899bf483b876654e430be00e290d16dc3/463f20634870f4e972270ad35526c391..png,Jake Fraley,Silver,Mariners,SEA,76,Live,,2017,CF,"LF, RF",28,24,L,L,195 lbs,"6'0""",Maryland,True,0,0,0,0,0,0,0,10,10,28,51,39,70,40,118,64,48,45,87,0,85,67,71,92,0,88,52,48,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--307f7fd7c963baa601bfeb379eea9bf5d7a6f72c/shield-gold.png,[],"[{'name': 'Walker', 'description': 'Excels at drawing walks and check swinging', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3RkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a773bb229eba58e073edc7715e57f7a4a5fe20fd/GPerk_Walker.jpg'}, {'name': 'Quick Reflexes', 'description': 'Reacts quickly to the ball when fielding', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--54298dd77603267aa3a7724022ebd41cd99031cb/GPerk_QuickReflexes.jpg'}, {'name': 'Speedster', 'description': 'Has elite running speed', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--09374886076596c862176a896bd862979a91f5b7/GPerk_Speedster.jpg'}, {'name': 'Platoon', 'description': 'Excels at batting versus one handedness only', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajlkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f957649a3563774fb70dbb6ff9a6b2a2abd1d08f/GPerk_Platoon.jpg'}]",True
925b2ee2f71479f89a23a3378e11f679,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdHBNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--29197626fe9591dc8ea097502b65270f351aa4bc/1c763b52783a92d2061d7ef55f6847ac..png,Jake Kalish,Bronze,Royals,KC,71,Live,,2017,SP,,18,28,S,L,210 lbs,"6'2""",New Jersey,False,74,55,63,60,56,46,67,53,54,0,0,0,0,0,0,0,15,5,0,65,25,45,50,25,0,25,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 57, 'movement': 52}, {'name': 'Slider', 'speed': 83, 'control': 53, 'movement': 54}, {'name': 'Changeup', 'speed': 80, 'control': 48, 'movement': 45}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 54, 'movement': 45}]",[],True
3f8b2ace804a64be8efbba88cd48c6be,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcUZUIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e1134d9211d1aa349f237586a334620cf1003132/6c275b7268b727e8c32a41448c842a1f..png,Jake Marisnick,Silver,Padres,SD,75,Live,,2017,CF,"LF, RF",16,30,R,R,220 lbs,"6'4""",California,True,0,0,0,0,0,0,0,10,10,60,55,65,68,34,56,50,66,55,73,0,78,73,50,79,0,83,41,86,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b0b3720e4f3e655ca052374dfd4316af5051b72c/shield-silver.png,[],"[{'name': 'Buntmaster', 'description': 'Excels at sacrifice bunting and drag bunting', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaXRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bb45b667dafea826c69b2d8333d84d3a2944e8d2/GPerk_Buntmaster.jpg'}]",True
971dc6073a2e2440bc0c4a0fe51ba2a4,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbEZyIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9a945cc994f2fee257b0c3be6c55e5cd586d4255/54ee391bf97b2aea668b9b73622fc80e.jpg,Jake McCarthy,Bronze,Diamondbacks,ARI,68,Live,,2017,CF,"LF, RF",30,22,L,L,195 lbs,"6'2""",Pennsylvania,True,0,0,0,0,0,0,0,10,10,51,56,24,26,56,27,36,37,36,84,0,77,68,68,81,0,88,49,45,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b0b3720e4f3e655ca052374dfd4316af5051b72c/shield-silver.png,[],"[{'name': 'Speedster', 'description': 'Has elite running speed', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--09374886076596c862176a896bd862979a91f5b7/GPerk_Speedster.jpg'}]",True
5aa280f5c0342b720a72b71d3b2a0cc9,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVZQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5f553a332aa1cc384c01013228aaf006916070d6/e7149864b3c984ac040aedd51b186d48..png,Jake McGee,Silver,Giants,SF,79,Live,,2017,RP,,17,34,L,L,229 lbs,"6'4""",California,False,24,72,92,63,83,58,96,63,85,0,0,0,0,2,0,0,64,0,0,76,50,81,56,31,0,22,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 80, 'movement': 85}, {'name': 'Slider', 'speed': 83, 'control': 42, 'movement': 65}, {'name': '2-Seam Fastball', 'speed': 96, 'control': 67, 'movement': 84}]","[{'name': 'Stingy', 'description': 'Excels at limiting base hits', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1ZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eb6af75570318901220b6712f87b39697dd00733/GPerk_Stingy.jpg'}, {'name': 'Control Artist', 'description': 'Excels at limiting walks', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaTVkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--84917b3dc20b88e06e6bdb8dee339f75a6963617/GPerk_ControlArtist.jpg'}]",True
2458b9316b623d088264b0ca5d0bebfa,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFpyIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2e28db59e5463ffd41c4bd8e0967fd984e8ea924/daa903105d9eb76df1cde047c87fb603.jpg,Jake Meyers,Bronze,Astros,HOU,68,Live,,2017,CF,"LF, RF",6,23,R,L,200 lbs,"6'0""",Nebraska,True,0,0,0,0,0,0,0,10,10,76,51,48,52,35,48,46,50,45,75,0,52,64,48,59,0,83,45,55,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,[],[],True
bba14759ddc7050c9c10c800ee3d00ca,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ1ZhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a1f91d1ed8162a8ce5263587c60fa52a28cbcd20/930cfb463dbba275f3d5bf5f5f8a80a8..png,Jake Newberry,Common,Royals,KC,58,Live,,2017,CP,,68,26,R,R,200 lbs,"6'2""",California,False,26,52,64,59,34,51,70,53,77,0,0,0,0,2,0,0,64,0,0,77,48,44,46,37,0,37,0,7,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 54, 'movement': 60}, {'name': 'Slider', 'speed': 83, 'control': 58, 'movement': 77}, {'name': 'Changeup', 'speed': 87, 'control': 49, 'movement': 42}]",[],True
c9da48779f4865f0d44f00393c293413,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGxMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ff3e91991ef8a79b87324e1355070522e243be39/339e703bfa37f9959c2c908764cadad3..png,Jake Noll,Common,Nationals,WAS,62,Live,,2017,3B,"1B, 2B",18,27,R,R,215 lbs,"6'2""",Florida,True,0,0,0,0,0,0,0,10,10,57,52,38,33,44,18,38,37,28,78,0,68,66,70,59,0,48,39,37,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,[],[],True
a46f93fa4667378d8c6546b4a11520b2,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnRQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b3c14732ea5a6ff926dc0cea3d5c333b5c7daf2a/a6ed5717e53568026dc12bcb01579052..png,Jake Odorizzi,Bronze,Astros,HOU,68,Live,,2017,RP,,17,31,R,R,190 lbs,"6'2""",Illinois,False,73,54,76,56,62,62,68,54,91,0,0,0,0,12,6,2,83,6,0,77,40,45,44,43,0,10,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 79, 'movement': 89}, {'name': 'Cutter', 'speed': 89, 'control': 32, 'movement': 91}, {'name': 'Splitter', 'speed': 85, 'control': 62, 'movement': 72}, {'name': 'Curveball', 'speed': 73, 'control': 51, 'movement': 50}, {'name': 'Slider', 'speed': 84, 'control': 48, 'movement': 65}]",[],True
5ce1696154c224dd56c13b37e0f2c618,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnhQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--258db0f0d1a81572fb32a23d14d8410f219cb515/5073d6dfba6d33d6f18387de5d227e5c..png,Jake Rogers,Bronze,Tigers,DET,68,Live,,2017,C,,34,26,R,R,201 lbs,"6'1""",Texas,True,0,0,0,0,0,0,0,10,10,58,54,59,53,38,32,37,26,22,81,0,67,64,82,60,36,43,53,24,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,[],"[{'name': 'Sniper', 'description': 'Has an extremely accurate throwing arm', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBanBkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3f78b972eaa6881a721b2e244fa04ccfcc2c0854/GPerk_Sniper.jpg'}]",True
7375737cbc45eaf7c478be2858e294ca,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcnhxIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d26c3c0eb801b2073f21f851658ba889f24f9439/f173e8877fd4731982217eb634566012.jpg,Jake Woodford,Common,Cardinals,STL,63,Live,,2017,SP,,40,23,R,R,215 lbs,"6'4""",Florida,False,69,49,54,50,42,50,80,53,99,0,0,0,0,0,0,0,23,0,0,74,42,60,44,34,0,22,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 59, 'movement': 53}, {'name': 'Slider', 'speed': 84, 'control': 59, 'movement': 79}, {'name': 'Curveball', 'speed': 76, 'control': 59, 'movement': 99}, {'name': '2-Seam Fastball', 'speed': 93, 'control': 54, 'movement': 53}, {'name': 'Changeup', 'speed': 86, 'control': 38, 'movement': 61}]",[],True
89409c4207e0074abbdc5a49d7f1fce8,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdnhOIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--278c88853a75881f1da6841e6d2a5ec4375d35d6/b334f7ff6578a725e102e018ff3eedd9..png,Jakob Junis,Bronze,Royals,KC,68,Live,,2017,RP,,24,28,R,R,220 lbs,"6'3""",Illinois,False,81,60,60,57,72,55,70,56,98,0,0,0,0,0,0,0,61,3,0,82,48,77,46,46,0,25,0,5,,,"[{'name': '4-Seam Fastball', 'speed': 91, 'control': 66, 'movement': 51}, {'name': 'Slider', 'speed': 80, 'control': 67, 'movement': 98}, {'name': 'Sinker', 'speed': 91, 'control': 52, 'movement': 70}, {'name': 'Changeup', 'speed': 84, 'control': 50, 'movement': 73}, {'name': 'Curveball', 'speed': 79, 'control': 46, 'movement': 89}]",[],True
0d56a0b67c431d9394b76a9a269a30c9,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnROIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f3404882a1611fc61b527e8eab22ae23485c1ced/92ad38e536a21d3d40254bac748cfda0..png,James Kaprielian,Bronze,Athletics,OAK,73,Live,,2017,RP,,32,27,R,R,225 lbs,"6'3""",California,False,75,75,78,62,61,53,86,49,55,5,12,0,0,4,0,10,12,3,0,67,56,78,54,48,0,6,5,3,,,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 57, 'movement': 55}, {'name': 'Slider', 'speed': 86, 'control': 45, 'movement': 34}, {'name': 'Changeup', 'speed': 84, 'control': 45, 'movement': 44}, {'name': 'Curveball', 'speed': 83, 'control': 53, 'movement': 45}, {'name': '2-Seam Fastball', 'speed': 94, 'control': 46, 'movement': 38}]",[],True
ff58beb6817f78a3163aefc5b5391c33,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbHBxIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c9393c823a8c11c54dda119fc75ef42a2e122742/b129a4a082c86ed42d4964ee7c673b2a.jpg,James Karinchak,Silver,Indians,CLE,79,Live,,2017,RP,,99,25,R,R,215 lbs,"6'3""",New York,False,26,87,107,95,31,62,85,50,99,0,0,0,0,2,0,0,37,8,0,78,32,99,37,45,0,38,9,8,,,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 64, 'movement': 99}, {'name': '12-6 Curve', 'speed': 83, 'control': 48, 'movement': 92}, {'name': 'Curveball', 'speed': 83, 'control': 48, 'movement': 58}, {'name': '2-Seam Fastball', 'speed': 94, 'control': 42, 'movement': 54}]","[{'name': 'Pressure Cooker', 'description': 'Performs better when there are runners on base', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--028c11d89cfc42ec145e27e353c7b97f6a42d042/GPerk_PressureCooker.jpg'}, {'name': 'Cannon', 'description': 'Has an extremely strong throwing arm', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGxsIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--94fa8ec343ed267683362efa053f46b833aec009/GPerk_Cannon.jpg'}, {'name': 'Stingy', 'description': 'Excels at limiting base hits', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1ZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eb6af75570318901220b6712f87b39697dd00733/GPerk_Stingy.jpg'}, {'name': 'Untouchable', 'description': 'Excels at striking hitters out', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3BkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--82fdb6b7bc73f5986934389553c2f15dcb9af10a/GPerk_Untouchable.jpg'}, {'name': 'Road Warrior', 'description': 'Performs better when playing on the road', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaVpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e89770a28bc84416b285cac043dc1009747bf6cc/GPerk_RoadWarrior.jpg'}]",True
b1aaa3b1ecb9d2c967372be73104d854,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbTFxIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1b1ec1b2c29e03d59b45926d84e7bc98e3eaacb2/bddbb4e338d582848c097673b63c34d5.jpg,James McCann,Silver,Mets,NYM,76,Live,,2017,C,1B,33,30,R,R,220 lbs,"6'3""",California,True,0,0,0,0,0,0,0,10,10,65,47,69,49,49,60,50,35,26,72,0,74,74,79,80,79,45,6,5,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--307f7fd7c963baa601bfeb379eea9bf5d7a6f72c/shield-gold.png,[],"[{'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaXhkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2c68365b171a3ce00f9f3946319267ce54f32ed5/GPerk_Homebody.jpg'}]",True
0c766640646c1bae28f729f1f3b9268a,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFJNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--18d1692f956a96274d0ea57a07fcff8244d8598e/ce964b7483e10daeaeb6fb427fc609ff..png,James Paxton,Silver,Mariners,SEA,78,Live,,2017,SP,,44,32,L,L,227 lbs,"6'4""",Canada,False,80,72,71,72,67,66,63,64,99,0,0,0,0,0,10,0,79,3,0,58,46,58,50,46,0,25,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 88, 'movement': 99}, {'name': 'Cutter', 'speed': 85, 'control': 58, 'movement': 59}, {'name': 'Knuckle-curve', 'speed': 80, 'control': 62, 'movement': 56}, {'name': 'Changeup', 'speed': 82, 'control': 48, 'movement': 87}]",[],True
77529dcd51935e9a98ad4beab0ae490e,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalZUIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cbfa7cbe66db364edd03a57b834547047e6bbea8/7bb6a0206269cd0c2ffa9498b5c9514c..png,Jameson Taillon,Silver,Yankees,NYY,78,Live,,2017,SP,,50,29,R,R,230 lbs,"6'5""",Florida,False,81,71,69,60,71,67,88,78,77,0,0,0,0,7,8,0,86,25,0,71,58,69,64,50,0,20,0,12,,,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 89, 'movement': 60}, {'name': '2-Seam Fastball', 'speed': 95, 'control': 58, 'movement': 62}, {'name': '12-6 Curve', 'speed': 82, 'control': 69, 'movement': 77}, {'name': 'Slider', 'speed': 90, 'control': 99, 'movement': 56}]",[],True
41947964e392efcf6b95c43e9aacba20,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc3hLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--75923e2d44876fd1e011a3f8a10b82427b3d7b49/2656207719089b7737673269e02bbc8a..png,Jandel Gustave,Common,Brewers,MIL,58,Live,,2017,RP,,31,28,R,R,220 lbs,"6'3""",Dominican Republic,False,34,45,55,64,33,56,85,44,56,8,3,7,2,6,6,12,53,12,0,74,24,88,29,37,0,20,19,12,,,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 60, 'movement': 55}, {'name': 'Slider', 'speed': 86, 'control': 49, 'movement': 56}, {'name': 'Curveball', 'speed': 81, 'control': 40, 'movement': 36}, {'name': '2-Seam Fastball', 'speed': 94, 'control': 46, 'movement': 38}, {'name': 'Changeup', 'speed': 82, 'control': 26, 'movement': 28}]",[],True
f0adba5e5ab49b4bcc17febff2d1c7bd,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaEJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ace9cfe6b33b500ccb4c5b01b2bb04d251748030/default-actionshot.jpg,Janson Junk,Bronze,Angels,LAA,66,Live,,2017,SP,,66,25,R,R,177 lbs,"6'1""",Washington,False,67,52,56,58,48,54,66,49,58,13,12,8,4,6,8,10,38,8,0,79,46,55,38,0,0,38,13,12,,,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 54, 'movement': 58}, {'name': 'Curveball', 'speed': 79, 'control': 46, 'movement': 52}, {'name': 'Changeup', 'speed': 87, 'control': 49, 'movement': 44}, {'name': 'Slider', 'speed': 83, 'control': 50, 'movement': 57}, {'name': '2-Seam Fastball', 'speed': 90, 'control': 49, 'movement': 48}]",[],True
