uuid,type,img,baked_img,sc_baked_img,name,rarity,team,team_short_name,ovr,series,series_texture_name,series_year,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,hit_rank_image,fielding_rank_image,pitches,quirks,is_sellable,has_augment,augment_text,augment_end_date,has_matchup,stars,trend,new_rank,has_rank_change,event,set_name,is_live_set,ui_anim_index
bb1f80b6600de5b8d4e49f7b14d694c7,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTUQ0SEJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ab22e3c3c49db6b56eedc7b7d595fea27d9053f6/ccd11a97e10f9bc30bd4b234da3e9ab5.jpg,https://cards.theshow.com/mlb24/bb1f80b6600de5b8d4e49f7b14d694c7-baked.webp,,James Outman,Bronze,Dodgers,LAD,72,Live,,2017,CF,"LF, RF",33,26,L,R,215 lbs,"6'3""",California,True,0,0,0,0,0,0,0,10,10,61,45,38,68,32,77,41,39,37,65,0,82,77,76,62,0,81,49,45,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ25MRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--874809577e77c4925cd144d3c235bd55a80ea3fa/shield-common.webp,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ3pMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--15af9b1f7f7bba79039b6da7dc912d62b3383cb1/shield-silver.webp,[],"[{'name': 'First-Pitch Hitter', 'description': 'Excels at hitting the first pitch of an at-bat', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRmZJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8d61f406b88f11f7ab536b6316ce9f253583d044/GPerk_FirstPitchHitter.webp'}, {'name': 'Dead Red', 'description': 'Excels at hitting fastballs', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRlRJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--db44f0a054586c55ad68a6f800f7d51cc36693ce/GPerk_DeadRed.webp'}, {'name': 'Fighter', 'description': 'Performs better in the 9th inning or later', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRmJJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8f23909fb601a2a295b076ddaa280b50840ba8cf/GPerk_Fighter.webp'}, {'name': 'Bad Ball Hitter', 'description': 'Excels at hitting balls out of the strike zone', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXJJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--43d65053dcfd43617888d95ad5fccb4417a4924a/GPerk_BadballHitter.webp'}]",True,False,,,False,,,72,False,True,CORE,True,0
e557c8251ac0552a147af7f07bebd5c5,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTnZIRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ebcb360597f2600a917d50f745b1670045d24a90/a90987f89d6633559e67c465f6683ce6.webp,https://cards.theshow.com/mlb24/e557c8251ac0552a147af7f07bebd5c5-baked.webp,,James Wood,Silver,Nationals,WAS,76,Live,,2017,LF,"CF, RF",29,21,L,R,234 lbs,"6'7""",Maryland,True,0,0,0,0,0,0,0,10,10,70,73,40,68,43,78,72,37,32,80,0,67,70,68,68,0,76,34,32,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ2pMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6affd93c7690ad13521a57692a2c212a22ae2a30/shield-bronze.webp,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ2pMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6affd93c7690ad13521a57692a2c212a22ae2a30/shield-bronze.webp,[],[],True,False,,,False,,,76,False,True,CORE,True,0
a17201d87bbd46b4175b75bbe729a5d7,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQm1wRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--45ec416f85725aa3aef1c888114f4243496aa4af/7bb6a0206269cd0c2ffa9498b5c9514c.webp,https://cards.theshow.com/mlb24/a17201d87bbd46b4175b75bbe729a5d7-baked.webp,,Jameson Taillon,Silver,Cubs,CHC,78,Live,,2017,SP,,50,32,R,R,230 lbs,"6'5""",Florida,False,85,85,68,46,84,60,85,59,96,0,0,0,0,21,28,3,86,25,0,71,58,69,64,41,0,20,0,12,,,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 45, 'movement': 72}, {'name': 'Cutter', 'speed': 87, 'control': 56, 'movement': 96}, {'name': 'Curveball', 'speed': 80, 'control': 73, 'movement': 65}, {'name': 'Slurve', 'speed': 81, 'control': 62, 'movement': 76}, {'name': 'Sinker', 'speed': 93, 'control': 63, 'movement': 58}]",[],True,False,,,False,,,78,False,False,CORE,True,0
69c4693bd27e0f68d5d6741b63fa1562,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQkl5aXhVPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--66762b6bf8c68d63b75e568a3ff8eaec3fccbf39/e5f6302aea36dd36e2d80bd0e2e5a5ab.jpg,https://cards.theshow.com/mlb24/69c4693bd27e0f68d5d6741b63fa1562-baked.webp,,Jared Jones,Gold,Pirates,PIT,82,Live,,2017,SP,,37,22,L,R,180 lbs,"6'1""",California,False,83,86,77,66,71,54,90,48,56,29,26,48,47,43,43,34,40,29,0,83,58,53,47,52,0,45,28,18,,,"[{'name': '4-Seam Fastball', 'speed': 97, 'control': 35, 'movement': 56}, {'name': 'Slider', 'speed': 89, 'control': 57, 'movement': 44}, {'name': 'Circle Change', 'speed': 88, 'control': 39, 'movement': 35}, {'name': 'Curveball', 'speed': 80, 'control': 62, 'movement': 52}]",[],True,False,,,False,,,82,False,False,CORE,True,0
52e4ad7efb1dca70225c7bea856bd864,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSmZwVmhZPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c95e9f3e46271c957b1cf9bdebc55448c17be6a9/9ec181adca57cd4aeabe612b7dc7706f.jpg,https://cards.theshow.com/mlb24/52e4ad7efb1dca70225c7bea856bd864-baked.webp,,Jared Koenig,Bronze,Brewers,MIL,72,Live,,2017,RP,,35,30,R,L,235 lbs,"6'5""",California,False,30,87,76,60,61,81,94,53,64,7,4,6,3,2,4,6,37,8,0,78,46,55,53,58,0,38,37,6,,,"[{'name': 'Sinker', 'speed': 94, 'control': 57, 'movement': 54}, {'name': 'Cutter', 'speed': 91, 'control': 49, 'movement': 61}, {'name': 'Sweeping Curve', 'speed': 81, 'control': 54, 'movement': 64}, {'name': 'Circle Change', 'speed': 85, 'control': 57, 'movement': 59}, {'name': '4-Seam Fastball', 'speed': 95, 'control': 51, 'movement': 46}]",[],True,False,,,False,,,72,False,False,CORE,True,0
40f0a5466ef7d37d2a61a0e78219a127,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRTBESFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3c08fb62abfb3432cd7c286d8bd15a5ddb18a31/0d7565dedad6f67ac348f0d7ce745e2d.jpg,https://cards.theshow.com/mlb24/40f0a5466ef7d37d2a61a0e78219a127-baked.webp,,Jared Shuster,Common,White Sox,CWS,62,Live,,2017,RP,,51,25,L,L,210 lbs,"6'3""",Massachusetts,False,42,72,70,44,50,70,73,46,55,5,5,5,5,5,5,5,30,0,0,75,45,60,50,45,0,45,25,0,,,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 50, 'movement': 55}, {'name': 'Changeup', 'speed': 84, 'control': 50, 'movement': 54}, {'name': 'Slider', 'speed': 84, 'control': 40, 'movement': 55}]","[{'name': 'Stopper', 'description': 'Performs better when team is behind', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSFBJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--906a21c220cb7acbe5bc56e8d68acec60a7147a7/GPerk_Stopper.webp'}]",True,False,,,False,,,62,False,True,CORE,True,0
30d94e0afa7333bf26ebf64cf7a25115,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQkN3RFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--de12e5eb4904f18d090ad69a9f0f11d50491998c/1d0d7576d227e64707a2a7749b1b7bc7.webp,https://cards.theshow.com/mlb24/30d94e0afa7333bf26ebf64cf7a25115-baked.webp,,Jared Triolo,Bronze,Pirates,PIT,70,Live,,2017,2B,"3B, SS, LF, CF, RF",19,26,R,R,210 lbs,"6'3""",New Hampshire,True,0,0,0,0,0,0,0,10,10,41,46,28,50,54,72,46,42,40,78,0,80,61,74,78,0,73,49,45,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ25MRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--874809577e77c4925cd144d3c235bd55a80ea3fa/shield-common.webp,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ3pMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--15af9b1f7f7bba79039b6da7dc912d62b3383cb1/shield-silver.webp,[],"[{'name': 'Rally Monkey', 'description': 'Performs better when team is behind', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR3JJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2be5ee052e8ae81fff6731387e32c0c73f7ddfb7/GPerk_RallyMonkey.webp'}]",True,False,,,False,,,70,False,True,CORE,True,0
300e63de1d8619b4d655f841fec76fec,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR1ZyK1JNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a20285217140c9997d63466166f61af65f97cb3a/b4cdbef2efb6bdd8a1c468a878fc1bd1.jpg,https://cards.theshow.com/mlb24/300e63de1d8619b4d655f841fec76fec-baked.webp,,Jarred Kelenic,Bronze,Braves,ATL,72,Live,,2017,LF,"CF, RF",24,24,L,L,206 lbs,"6'1""",Wisconsin,True,0,0,0,0,0,0,0,10,10,50,60,42,64,44,53,75,45,42,75,0,71,82,71,67,0,66,22,45,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ25MRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--874809577e77c4925cd144d3c235bd55a80ea3fa/shield-common.webp,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ3pMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--15af9b1f7f7bba79039b6da7dc912d62b3383cb1/shield-silver.webp,[],[],True,False,,,False,,,72,False,True,CORE,True,0
a222168483af36c9ad47e59b0370953c,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ1pyRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0f4a4021cfc6525de12ec4aba630fc236667856f/6be8b6d06e3af00aa12a5ef2a70b0a9f.webp,https://cards.theshow.com/mlb24/a222168483af36c9ad47e59b0370953c-baked.webp,,Jarren Duran,Gold,Red Sox,BOS,83,Live,,2017,LF,"CF, RF",16,27,L,R,205 lbs,"6'2""",California,True,0,0,0,0,0,0,0,10,10,67,88,44,60,65,54,79,53,47,95,0,85,70,57,87,0,91,70,76,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ2pMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6affd93c7690ad13521a57692a2c212a22ae2a30/shield-bronze.webp,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ3pMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--15af9b1f7f7bba79039b6da7dc912d62b3383cb1/shield-silver.webp,[],"[{'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRnJJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--dab0fbc95e04dafa1058f62164d6794f198cfb02/GPerk_Homebody.webp'}, {'name': 'Pinch Hitter', 'description': 'Excels at pinch hitting', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR1RJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8b441bfea3c97441374b34889348caaadb362d0d/GPerk_PinchHitter.webp'}]",True,False,,,False,,,83,False,True,CORE,True,0
4df9b34ea36ad02818ca526edcc64cb2,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQklUUGhzPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2b3c090143483f6b366af8c8da35a4ce11c9c999/4bc0b83282f4b61c3de02bcde0d5fa14.jpg,https://cards.theshow.com/mlb24/4df9b34ea36ad02818ca526edcc64cb2-baked.webp,,Jason Adam,Gold,Padres,SD,84,Live,,2017,RP,,40,32,R,R,229 lbs,"6'3""",Kansas,False,25,113,111,73,71,74,81,72,99,0,0,0,0,2,0,0,63,0,0,83,55,64,59,44,0,38,0,7,,,"[{'name': 'Circle Change', 'speed': 88, 'control': 65, 'movement': 88}, {'name': '4-Seam Fastball', 'speed': 96, 'control': 69, 'movement': 94}, {'name': 'Slurve', 'speed': 79, 'control': 89, 'movement': 99}, {'name': 'Slider', 'speed': 85, 'control': 65, 'movement': 76}]","[{'name': 'Day Player', 'description': 'Performs better when playing day games', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRlBJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--093a0de99d964090171bb5d5b3cb1732d4a4ca49/GPerk_DayPlayer.webp'}]",True,False,,,False,,,84,False,False,CORE,True,0
6a54d83b19fe17ddc21dcbe9cb39d91a,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSVJxRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8070d242a93b554f21ec608d93ec27f56de1944a/b39a29ddb321014d5776e363447d76a8.webp,https://cards.theshow.com/mlb24/6a54d83b19fe17ddc21dcbe9cb39d91a-baked.webp,,Jason Delay,Bronze,Pirates,PIT,69,Live,,2017,C,,55,29,R,R,190 lbs,"5'11""",Texas,True,0,0,0,0,0,0,0,10,10,71,60,35,42,60,47,52,40,25,82,0,73,53,56,70,61,41,0,4,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ25MRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--874809577e77c4925cd144d3c235bd55a80ea3fa/shield-common.webp,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ2pMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6affd93c7690ad13521a57692a2c212a22ae2a30/shield-bronze.webp,[],[],True,False,,,False,,,69,False,True,CORE,True,0
ac3e537fef180785955136bb38a0d9f2,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSjV0RFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a5aa13f3bffed44db3bc0bb6bddf47e4eb478a1c/d2aabb223cc13ba758da07060565e6f3.webp,https://cards.theshow.com/mlb24/ac3e537fef180785955136bb38a0d9f2-baked.webp,,Jason Foley,Bronze,Tigers,DET,69,Live,,2017,CP,,68,28,R,R,215 lbs,"6'4""",Connecticut,False,25,75,76,47,65,74,99,65,88,0,0,0,0,2,0,0,33,8,0,74,37,55,42,37,0,39,0,3,,,"[{'name': 'Sinker', 'speed': 95, 'control': 92, 'movement': 88}, {'name': 'Slider', 'speed': 89, 'control': 56, 'movement': 73}, {'name': 'Circle Change', 'speed': 88, 'control': 53, 'movement': 72}, {'name': '4-Seam Fastball', 'speed': 97, 'control': 61, 'movement': 75}]","[{'name': 'Road Warrior', 'description': 'Performs better when playing on the road', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR3ZJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8cf1bad69bfbf6ac533982a47253a0852f9d3459/GPerk_RoadWarrior.webp'}, {'name': 'Night Player', 'description': 'Performs better when playing night games', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRi9JRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--29e752d10f36683b186431288a1fa4447054de70/GPerk_NightPlayer.webp'}, {'name': 'Outlier I', 'description': 'Primary pitch exceeds max velocity limit', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR0RJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8b1335f0dd70bfdada6e74e9892080ce014f7243/GPerk_OutlierI.webp'}]",True,False,,,False,,,69,False,False,CORE,True,0
af09c809cc3464fe2b9e6eba2e5bd872,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUG50SEJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a4e9fe609ab77a15a39fe61fcc5987632f3a4870/3911ec0ef370c2d18b655876c22341a3.jpg,https://cards.theshow.com/mlb24/af09c809cc3464fe2b9e6eba2e5bd872-baked.webp,,Jason Heyward,Bronze,Astros,HOU,70,Live,,2017,RF,"1B, LF, CF",22,34,L,L,240 lbs,"6'5""",New Jersey,True,0,0,0,0,0,0,0,10,10,44,47,38,65,60,66,43,57,25,64,0,78,83,53,70,0,51,14,44,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ25MRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--874809577e77c4925cd144d3c235bd55a80ea3fa/shield-common.webp,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ3pMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--15af9b1f7f7bba79039b6da7dc912d62b3383cb1/shield-silver.webp,[],"[{'name': 'Road Warrior', 'description': 'Performs better when playing on the road', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR3ZJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8cf1bad69bfbf6ac533982a47253a0852f9d3459/GPerk_RoadWarrior.webp'}, {'name': 'Dead Red', 'description': 'Excels at hitting fastballs', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRlRJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--db44f0a054586c55ad68a6f800f7d51cc36693ce/GPerk_DeadRed.webp'}, {'name': 'Unfazed', 'description': 'Excels at hitting with 2 strikes', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSGZJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c0fb3899be93d62dc1ab06693111af04678c2157/GPerk_Unfazed.webp'}, {'name': 'Night Player', 'description': 'Performs better when playing night games', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRi9JRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--29e752d10f36683b186431288a1fa4447054de70/GPerk_NightPlayer.webp'}, {'name': 'Table Setter', 'description': 'Performs better when no runners are on', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSFRJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5d8af48109ed315e49ceb076570e7ddc562bb6b0/GPerk_TableSetter.webp'}]",True,False,,,False,,,70,False,True,CORE,True,0
e8fdc390336451fc3378dbdabf7dfbc6,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTjNvR1JNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ee6e1fa72d0c96d330eee3f4b0a81750fda37e63/c24d4db1f9d7a91b8e9a856587aef37d.jpg,https://cards.theshow.com/mlb24/e8fdc390336451fc3378dbdabf7dfbc6-baked.webp,,Jasson Dominguez,Bronze,Yankees,NYY,70,Live,,2017,CF,"LF, RF",89,21,S,R,170 lbs,"5'10""",At Sea,True,0,0,0,0,0,0,0,10,10,40,48,45,60,37,70,42,38,34,78,0,70,86,68,72,0,71,40,41,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ25MRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--874809577e77c4925cd144d3c235bd55a80ea3fa/shield-common.webp,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ3pMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--15af9b1f7f7bba79039b6da7dc912d62b3383cb1/shield-silver.webp,[],[],True,False,,,False,,,70,False,True,CORE,True,0
dcfdab96ccfac84a435cd907f1e43ad1,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUG5ySEJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--19aeb418cb8bb6097d94b7850b564976175a5806/d2f2a3e5568883e42a3b639f72ef3147.jpg,https://cards.theshow.com/mlb24/dcfdab96ccfac84a435cd907f1e43ad1-baked.webp,,Javier Assad,Bronze,Cubs,CHC,72,Live,,2017,SP,,72,26,R,R,200 lbs,"6'1""",Ireland,False,75,113,67,50,53,68,77,72,96,16,12,15,10,11,10,13,37,8,0,66,44,54,53,26,0,35,9,4,,,"[{'name': 'Sinker', 'speed': 92, 'control': 94, 'movement': 60}, {'name': 'Cutter', 'speed': 88, 'control': 75, 'movement': 72}, {'name': '4-Seam Fastball', 'speed': 92, 'control': 65, 'movement': 62}, {'name': 'Sweeping Curve', 'speed': 77, 'control': 61, 'movement': 65}, {'name': 'Slider', 'speed': 80, 'control': 65, 'movement': 96}]","[{'name': 'Break Outlier', 'description': 'Pitchers lose less break when tired', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXpJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c27503f86e0377df366518ad89d207b74536206c/GPerk_BreakOutlier.webp'}]",True,False,,,False,,,72,False,False,CORE,True,0
