uuid,type,img,name,rarity,team,team_short_name,ovr,series,series_texture_name,series_year,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,hit_rank_image,fielding_rank_image,pitches,quirks,is_sellable,has_augment,augment_text,augment_end_date,has_matchup,stars,trend,new_rank,has_rank_change,event
70421f104edfd79ab70eca71b4817f7e,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc0tHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cc9c00e4b570446a1f1479375d22f8d4dcd5f53e/default-actionshot.jpg,Lenyn Sosa,Common,White Sox,CWS,56,Live,,2017,SS,"2B, 3B",50,22,R,R,180 lbs,"6'0""",Venezuela,True,0,0,0,0,0,0,0,10,10,47,35,31,33,56,30,30,35,25,76,0,58,60,54,53,0,50,11,23,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,[],[],True,False,,,False,,,56,False,True
b2f0e554933590c8f15dbb37e59d2120,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc3FRIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3d7d5316a4fb7fe61510d3edfb0b364246f0404b/5fbfcdbb469d396e9779ca7364c7092b.jpg,Leody Taveras,Silver,Rangers,TEX,76,Live,,2017,CF,"LF, RF",3,23,S,R,195 lbs,"6'2""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,68,63,36,42,54,46,70,11,12,79,0,80,94,54,80,0,93,32,40,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbm1IIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9752dde68f6c2a20f1d6aa294b9bed5a0d4f2341/shield-gold.png,[],"[{'name': 'Cannon', 'description': 'Has an extremely strong throwing arm', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa09IIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0b32da4977dbd7107067e6b0ce93cba911dc9ec1/GPerk_Cannon.jpg'}, {'name': 'Speedster', 'description': 'Has elite running speed', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajZIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--12951bd260b5e9346fc7777ed3ac3ba672ce93ca/GPerk_Speedster.jpg'}]",True,False,,,False,,,76,False,True
1b3940bf98ba201db6201c7c231e1a2b,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaW1UIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--94f4fba0bdad33371dc684dac493d4d9371a03f5/5ecd2691707c94beb8bcb10b93996dba.jpg,Leonardo Jimenez,Common,Blue Jays,TOR,60,Live,,2017,2B,"3B, SS",8,20,R,R,215 lbs,"5'11""",Panama,True,0,0,0,0,0,0,0,10,10,45,46,39,45,42,41,49,35,25,79,0,51,45,44,54,0,59,45,47,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,[],[],True,False,,,False,,,60,False,True
02be04785a6d4583b22d063e45342758,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcWlDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6458f1a4fcc49a5d1af1e143a40ef48ce823b62f/7cdd6eb670831c4a1b06b78d9f999af3.webp,Leury Garcia,Bronze,White Sox,CWS,71,Live,,2017,2B,"3B, SS, LF, CF, RF",28,31,S,R,190 lbs,"5'8""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,66,52,32,39,68,30,56,89,45,77,0,68,71,85,69,0,74,42,41,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnFIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--07de21aa37a135dd15ec10f92fd7b4f009b92a72/shield-silver.png,[],"[{'name': 'Sniper', 'description': 'Has an extremely accurate throwing arm', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0tIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e5021a95f6999714a7eca420627f84af1790dacc/GPerk_Sniper.jpg'}]",True,False,,,False,,,71,False,True
1d93af5dd5267c65af359496b6a55014,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcHVjIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c8d23b0d8e3f132179cb036569692cd2eb4cb071/982e413c28c41f647d66dbfef2a8c7a4.jpg,Lewin Diaz,Bronze,Marlins,MIA,68,Live,,2017,1B,,34,25,L,L,217 lbs,"6'4""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,43,44,48,62,59,38,52,23,17,77,0,80,40,73,87,0,25,3,12,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnFIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--07de21aa37a135dd15ec10f92fd7b4f009b92a72/shield-silver.png,[],"[{'name': 'Quick Reflexes', 'description': 'Reacts quickly to the ball when fielding', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBanFIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b980ddb4e80fd2c2d602b99a1d3efeb0e6cab14b/GPerk_QuickReflexes.jpg'}, {'name': 'Unfazed', 'description': 'Excels when hitting with 2 strikes', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0dIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--aa37154bdb1fe1dd36ab923263294c6507565169/GPerk_Unfazed.jpg'}]",True,False,,,False,,,68,False,True
02a5bc93bf1177118a9e14865b75c648,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbStWIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--24d40e44a7063c33b1ba335ad42afcf19182a3e2/4f75f14be0f9702052462fd7f5af240b.jpg,Liam Hendriks,Gold,White Sox,CWS,83,Live,,2017,CP,,31,33,R,R,235 lbs,"6'0""",Australia,False,25,82,88,87,73,66,99,79,87,0,0,0,0,1,4,0,64,0,0,85,53,49,25,54,0,14,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 98, 'control': 92, 'movement': 87}, {'name': 'Slider', 'speed': 89, 'control': 95, 'movement': 65}, {'name': 'Knuckle-curve', 'speed': 85, 'control': 64, 'movement': 77}, {'name': '2-Seam Fastball', 'speed': 97, 'control': 68, 'movement': 62}]","[{'name': 'Cheesy', 'description': 'Throws an extremely effective fastball', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaitIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--20ce426f8d44c3dc3926e8245a88dab0bbf8cbbb/GPerk_Cheesy.jpg'}, {'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalNIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eb7dc8eb024415319c04fec5dad9a72368a12701/GPerk_Homebody.jpg'}, {'name': 'Day Player', 'description': 'Performs better when playing day games', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakNIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--accdf1140b9034a1e8601f1de3444ace79424ce3/GPerk_DayPlayer.jpg'}]",True,False,,,False,,,83,False,False
b1a02b3825575af49e67f920d65803a2,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa2VSIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--10c95a5ef3244ff275f413f62706da98fa32c544/ebef53c039475e79acae41d000a0d7a8.jpg,Liover Peguero,Bronze,Pirates,PIT,67,Live,,2017,SS,"2B, 3B",60,21,R,R,200 lbs,"6'2""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,53,45,48,44,43,40,42,35,25,73,0,63,69,63,61,0,70,61,58,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnVIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1684cc25aaff32750e5ec40a115912e9e50af1b4/shield-bronze.png,[],[],True,False,,,False,,,67,False,True
7f64506a3f13014a5592ce28acd720a9,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc0tHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cc9c00e4b570446a1f1479375d22f8d4dcd5f53e/default-actionshot.jpg,Livan Soto,Bronze,Angels,LAA,66,Live,,2017,SS,3B,13,21,L,R,160 lbs,"6'0""",Venezuela,True,0,0,0,0,0,0,0,10,10,54,70,45,40,56,35,27,29,21,77,0,65,64,55,53,0,65,23,20,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,[],[],True,False,,,False,,,66,False,True
e4ab8ee6b520ad4cb99d124ea0e3a493,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcmlTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--49309ac1a90a38e895a65bad4c5793b65d9b05b2/edafcfec452585db7bfdab1f4809924f.jpg,Logan Gilbert,Silver,Mariners,SEA,78,Live,,2017,SP,,36,24,R,R,215 lbs,"6'6""",Florida,False,85,61,70,56,75,69,83,75,78,2,3,0,2,0,0,0,30,0,0,75,45,70,55,45,0,40,35,0,,,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 80, 'movement': 78}, {'name': 'Slider', 'speed': 83, 'control': 54, 'movement': 62}, {'name': 'Circle Change', 'speed': 80, 'control': 80, 'movement': 76}, {'name': 'Curveball', 'speed': 75, 'control': 89, 'movement': 49}]","[{'name': 'Illusionist', 'description': 'Throws an extremely effective changeup', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaldIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--dbdf18ebd7228875e7644c14ff9a142d8b4b2a74/GPerk_Illusionist.jpg'}]",True,False,,,False,,,78,False,False
90b27fd52503158330234a43fe4384b5,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc0tSIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cb255120660441d4051ed3f5b0cc739e1c9eedec/fa4b9ec8c06b50f53e67df3dc36d354b.jpg,Logan Gillaspie,Common,Orioles,BAL,56,Live,,2017,RP,,71,24,R,R,220 lbs,"6'2""",California,False,26,53,55,54,38,48,79,50,56,9,4,8,4,10,10,7,38,8,0,81,46,76,50,49,0,38,8,6,,,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 54, 'movement': 56}, {'name': 'Slider', 'speed': 85, 'control': 48, 'movement': 46}, {'name': '2-Seam Fastball', 'speed': 92, 'control': 50, 'movement': 55}]",[],True,False,,,False,,,56,False,True
1e8221e3299df511eadbe2900e7ef7ff,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc0tHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cc9c00e4b570446a1f1479375d22f8d4dcd5f53e/default-actionshot.jpg,Logan O'Hoppe,Bronze,Angels,LAA,69,Live,,2017,C,1B,14,22,R,R,185 lbs,"6'2""",New York,True,0,0,0,0,0,0,0,10,10,52,50,42,38,56,24,36,27,19,77,0,70,72,73,64,72,61,26,24,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnVIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1684cc25aaff32750e5ec40a115912e9e50af1b4/shield-bronze.png,[],[],True,False,,,False,,,69,False,True
7323668cc1876a07a5f727df008a084b,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ0dDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d1dd0c49765a16181243d93a8cdebbca62b0d6a8/b787f984c2ac12a369b7801d3c5d080d.webp,Logan Webb,Silver,Giants,SF,78,Live,,2017,SP,,62,25,R,R,220 lbs,"6'1""",California,False,90,58,70,52,76,80,84,77,99,0,2,7,19,13,25,0,66,4,0,78,46,44,50,38,0,38,0,8,,,"[{'name': 'Sinker', 'speed': 93, 'control': 84, 'movement': 99}, {'name': 'Slider', 'speed': 82, 'control': 82, 'movement': 78}, {'name': 'Changeup', 'speed': 86, 'control': 79, 'movement': 99}, {'name': '4-Seam Fastball', 'speed': 93, 'control': 63, 'movement': 66}]","[{'name': 'Grounded', 'description': 'Excels at limiting home runs', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBanVIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ef33c155fc986d98bb01e767785225f019df8d2c/GPerk_Grounded.jpg'}, {'name': 'Sinkerballer', 'description': 'Throws an extremely effective sinking fastball', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFdIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c45ff64eef24b04e1e349f3eac985f50740e209f/GPerk_Sinkerballer.jpg'}, {'name': 'Illusionist', 'description': 'Throws an extremely effective changeup', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaldIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--dbdf18ebd7228875e7644c14ff9a142d8b4b2a74/GPerk_Illusionist.jpg'}, {'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalNIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eb7dc8eb024415319c04fec5dad9a72368a12701/GPerk_Homebody.jpg'}, {'name': 'Night Player', 'description': 'Performs better when playing night games', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaktIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--789ed5585edfbee36cd4db636f29ce484f724204/GPerk_NightPlayer.jpg'}]",True,False,,,False,,,78,False,False
803a552df258391d9ee9347f7bb38cd0,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnliIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d255fb9b321a0217fee366a4a7da9acd3d7859b6/719a7954b70771f6028e9656b340ac21.jpg,Lou Trivino,Bronze,Yankees,NYY,68,Live,,2017,CP,,56,30,R,R,235 lbs,"6'5""",Pennsylvania,False,25,69,52,75,57,71,99,73,95,0,0,0,0,2,0,0,64,0,0,88,43,55,46,42,0,40,0,12,,,"[{'name': 'Sinker', 'speed': 95, 'control': 65, 'movement': 80}, {'name': '4-Seam Fastball', 'speed': 96, 'control': 70, 'movement': 69}, {'name': 'Cutter', 'speed': 93, 'control': 58, 'movement': 60}, {'name': 'Circle Change', 'speed': 87, 'control': 81, 'movement': 91}, {'name': 'Slurve', 'speed': 78, 'control': 93, 'movement': 95}]","[{'name': 'Knee Buckler', 'description': 'Throws an extremely effective breaking pitch', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazJIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1cdc78ebebd96fa8124718247a3ecb20f3c95ded/GPerk_KneeBuckler.jpg'}, {'name': 'Illusionist', 'description': 'Throws an extremely effective changeup', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaldIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--dbdf18ebd7228875e7644c14ff9a142d8b4b2a74/GPerk_Illusionist.jpg'}, {'name': 'Road Warrior', 'description': 'Performs better when playing on the road', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaTZIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2867dc69059edc116c6abfcfa14abb72eab49f6a/GPerk_RoadWarrior.jpg'}]",True,False,,,False,,,68,False,False
3838666dc21b6ae0036134c23ad1a723,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc0tHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cc9c00e4b570446a1f1479375d22f8d4dcd5f53e/default-actionshot.jpg,Louie Varland,Bronze,Twins,MIN,68,Live,,2017,SP,,11,24,L,R,205 lbs,"6'1""",Minnesota,False,74,56,55,67,44,56,82,49,56,6,10,3,6,10,11,10,38,8,0,74,56,56,50,43,0,40,6,4,,,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 57, 'movement': 56}, {'name': 'Slider', 'speed': 85, 'control': 46, 'movement': 54}, {'name': 'Changeup', 'speed': 82, 'control': 46, 'movement': 34}, {'name': '2-Seam Fastball', 'speed': 94, 'control': 49, 'movement': 54}]",[],True,False,,,False,,,68,False,False
ae5e1c059c7ffdc255272f3b0def8b79,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalNiIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cac98d64e08ce841a7f6b2f110b6fb6d629cab58/e8082c8ce1a5c3debf45b2a04c2065d1.jpg,Louis Head,Bronze,Orioles,BAL,65,Live,,2017,RP,,60,31,R,R,180 lbs,"6'1""",Texas,False,25,71,74,59,46,47,71,71,84,12,10,8,4,7,5,3,13,2,0,50,37,55,51,36,0,28,6,5,,,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 91, 'movement': 82}, {'name': 'Slider', 'speed': 82, 'control': 80, 'movement': 84}, {'name': 'Circle Change', 'speed': 88, 'control': 43, 'movement': 78}]",[],True,False,,,False,,,65,False,False
e31b8b45c6b126c49b473f31b6684a82,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdDZTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8df454cfa93dab9bd1f83c9b25e107c6d96e6fb0/5422a4a9f5795da9986d867229a3f0a2.jpg,Lourdes Gurriel Jr.,Silver,Blue Jays,TOR,75,Live,,2017,LF,"1B, 2B, SS, RF",13,28,R,R,215 lbs,"6'4""",Cuba,True,0,0,0,0,0,0,0,10,10,73,82,39,38,78,49,80,43,38,86,0,59,80,99,62,0,44,12,24,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnVIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1684cc25aaff32750e5ec40a115912e9e50af1b4/shield-bronze.png,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbm1IIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9752dde68f6c2a20f1d6aa294b9bed5a0d4f2341/shield-gold.png,[],"[{'name': 'Sniper', 'description': 'Has an extremely accurate throwing arm', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0tIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e5021a95f6999714a7eca420627f84af1790dacc/GPerk_Sniper.jpg'}, {'name': 'First-Pitch Hitter', 'description': 'Excels at hitting the first pitch of an at-bat', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa2FIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d90bebd613843988f9390908f3cf12935c41dd11/GPerk_FirstPitchHitter.jpg'}, {'name': 'Breaking Ball Hitter', 'description': 'Excels at hitting breaking balls', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaXFIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--433d53a5965c0e83a4273ac118db4c5ed6f06c4d/GPerk_BreakingBallHitter.jpg'}, {'name': 'Situational Hitter', 'description': 'Excels at driving in a runner from third with less than two outs', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb0NlIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1f34abd64589068245c00f3ae563e850b49427f3/GPerk_SituationalHitter.jpeg'}]",True,False,,,False,,,75,False,True
7bca6768231a007ea31cca5bd5920466,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdStUIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c13cd62ff7f99097426100f044e1201b793fe89c/ed0aeb9b5fe7de5b81357e852e5186ca.jpg,Lucas Gilbreath,Common,Rockies,COL,64,Live,,2017,RP,,58,26,L,L,185 lbs,"6'1""",Colorado,False,30,66,73,70,32,57,69,66,77,9,12,4,8,11,8,12,27,8,0,75,45,44,46,40,0,29,9,7,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 74, 'movement': 57}, {'name': 'Slider', 'speed': 82, 'control': 77, 'movement': 77}, {'name': 'Splitter', 'speed': 84, 'control': 49, 'movement': 45}]",[],True,False,,,False,,,64,False,True
